tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
KAG3010331.1,-,PTHR13335.orig.30.pi,-,6.9,6.2,2.6,7.4,6.1,2.6
KAG3000194.1,-,PTHR13335.orig.30.pi,-,6e-71,240.9,0.2,7.4e-71,240.6,0.2
KAG2961915.1,-,PTHR13335.orig.30.pi,-,0.0084,15.7,2.2,0.0098,15.4,2.2
KAG2967183.1,-,PTHR13335.orig.30.pi,-,0.043,13.3,0.0,0.057,12.9,0.0
KAG2964096.1,-,PTHR13335.orig.30.pi,-,0.24,10.9,0.0,0.26,10.8,0.0
KAG2969469.1,-,PTHR13335.orig.30.pi,-,0.27,10.7,5.4,0.33,10.4,5.4
KAG2959638.1,-,PTHR13335.orig.30.pi,-,0.28,10.7,0.0,0.28,10.6,0.0
KAG2957219.1,-,PTHR13335.orig.30.pi,-,1.3,8.4,4.5,1.4,8.3,4.5
KAG2969330.1,-,PTHR13335.orig.30.pi,-,4.4,6.7,0.0,6.7,6.1,0.0
KAG2983300.1,-,PTHR13335.orig.30.pi,-,5.5,6.3,2.4,6.0,6.2,2.4
KAG2983299.1,-,PTHR13335.orig.30.pi,-,6.2,6.2,2.6,6.7,6.1,2.6
KAG3041066.1,-,PTHR13335.orig.30.pi,-,6.6e-71,240.9,0.2,8.1e-71,240.6,0.2
KAG2969872.1,-,PTHR13335.orig.30.pi,-,0.0092,15.7,2.2,0.011,15.4,2.2
KAG2973977.1,-,PTHR13335.orig.30.pi,-,0.048,13.3,0.0,0.063,12.9,0.0
KAG2963168.1,-,PTHR13335.orig.30.pi,-,0.26,10.9,0.0,0.28,10.8,0.0
KAG3028321.1,-,PTHR13335.orig.30.pi,-,0.3,10.7,5.4,0.36,10.4,5.4
KAG2968615.1,-,PTHR13335.orig.30.pi,-,0.3,10.7,0.0,0.3,10.6,0.0
KAG2959722.1,-,PTHR13335.orig.30.pi,-,1.4,8.4,4.5,1.5,8.3,4.5
KAG2991727.1,-,PTHR13335.orig.30.pi,-,4.8,6.7,0.0,7.3,6.1,0.0
KAG3019804.1,-,PTHR13335.orig.30.pi,-,6.1,6.3,2.4,6.5,6.2,2.4
KAG3019805.1,-,PTHR13335.orig.30.pi,-,6.8,6.2,2.6,7.4,6.1,2.6
KAG2956068.1,-,PTHR13335.orig.30.pi,-,7.4,6.1,2.6,8.2,5.9,2.6
KAG3104443.1,-,PTHR13335.orig.30.pi,-,5.9e-71,240.9,0.2,7.4e-71,240.6,0.2
KAG3054582.1,-,PTHR13335.orig.30.pi,-,0.0083,15.7,2.2,0.0098,15.4,2.2
KAG3057239.1,-,PTHR13335.orig.30.pi,-,0.043,13.3,0.0,0.057,12.9,0.0
KAG3089974.1,-,PTHR13335.orig.30.pi,-,0.27,10.7,5.4,0.32,10.4,5.4
KAG3084276.1,-,PTHR13335.orig.30.pi,-,0.27,10.7,4.7,0.4,10.1,4.7
KAG3047298.1,-,PTHR13335.orig.30.pi,-,2.1,7.7,5.1,2.2,7.7,5.1
KAG3066859.1,-,PTHR13335.orig.30.pi,-,4.4,6.7,0.0,6.6,6.1,0.0
KAG3080676.1,-,PTHR13335.orig.30.pi,-,5.5,6.3,2.4,5.9,6.2,2.4
KAG3080675.1,-,PTHR13335.orig.30.pi,-,6.2,6.2,2.6,6.7,6.1,2.6
KAG3088642.1,-,PTHR13335.orig.30.pi,-,8.1,5.8,9.8,13.0,5.1,9.8
KAG3228645.1,-,PTHR13335.orig.30.pi,-,5.8e-71,240.9,0.2,7.2e-71,240.6,0.2
KAG3205228.1,-,PTHR13335.orig.30.pi,-,0.0081,15.7,2.2,0.0096,15.4,2.2
KAG3208832.1,-,PTHR13335.orig.30.pi,-,0.042,13.3,0.0,0.056,12.9,0.0
KAG3218838.1,-,PTHR13335.orig.30.pi,-,0.1,12.0,4.8,0.0079,15.7,9.8
KAG3203343.1,-,PTHR13335.orig.30.pi,-,0.13,11.7,0.0,0.14,11.6,0.0
KAG3204728.1,-,PTHR13335.orig.30.pi,-,0.21,11.0,0.0,0.22,11.0,0.0
KAG3204543.1,-,PTHR13335.orig.30.pi,-,0.23,10.9,0.0,0.25,10.8,0.0
KAG3223991.1,-,PTHR13335.orig.30.pi,-,0.26,10.7,5.4,0.32,10.4,5.4
KAG3205816.1,-,PTHR13335.orig.30.pi,-,0.53,9.7,6.6,0.71,9.3,6.6
KAG3213303.1,-,PTHR13335.orig.30.pi,-,4.3,6.7,0.0,6.5,6.1,0.0
KAG3216013.1,-,PTHR13335.orig.30.pi,-,5.4,6.3,2.4,5.8,6.2,2.4
KAG3216012.1,-,PTHR13335.orig.30.pi,-,6.1,6.2,2.6,6.6,6.1,2.6
KAG3221191.1,-,PTHR13335.orig.30.pi,-,8.0,5.8,9.8,13.0,5.1,9.8
KAG3191673.1,-,PTHR13335.orig.30.pi,-,6.4e-71,240.9,0.2,8e-71,240.6,0.2
KAG3126436.1,-,PTHR13335.orig.30.pi,-,0.009,15.7,2.2,0.011,15.4,2.2
KAG3131381.1,-,PTHR13335.orig.30.pi,-,0.047,13.3,0.0,0.061,12.9,0.0
KAG3161669.1,-,PTHR13335.orig.30.pi,-,0.11,12.0,4.8,0.0087,15.7,9.8
KAG3136471.1,-,PTHR13335.orig.30.pi,-,0.25,10.9,0.0,0.28,10.8,0.0
KAG3180010.1,-,PTHR13335.orig.30.pi,-,0.29,10.7,5.4,0.35,10.4,5.4
KAG3165444.1,-,PTHR13335.orig.30.pi,-,0.29,10.7,4.7,0.43,10.1,4.7
KAG3119713.1,-,PTHR13335.orig.30.pi,-,0.36,10.4,0.0,0.37,10.3,0.0
KAG3169339.1,-,PTHR13335.orig.30.pi,-,4.7,6.7,0.0,7.2,6.1,0.0
KAG3168136.1,-,PTHR13335.orig.30.pi,-,6.0,6.3,2.4,6.4,6.2,2.4
KAG3168137.1,-,PTHR13335.orig.30.pi,-,6.7,6.2,2.6,7.2,6.1,2.6
KAG3123049.1,-,PTHR13335.orig.30.pi,-,6.7,6.2,6.9,7.4,6.0,6.9
KAG3169259.1,-,PTHR13335.orig.30.pi,-,8.5,5.8,9.8,14.0,5.1,9.8
KAG3169260.1,-,PTHR13335.orig.30.pi,-,8.8,5.8,9.8,14.0,5.1,9.8
KAG3181418.1,-,PTHR13335.orig.30.pi,-,6.4e-71,240.9,0.2,7.9e-71,240.6,0.2
KAG3194616.1,-,PTHR13335.orig.30.pi,-,0.0003,20.5,1.5,0.0004,20.1,1.5
KAG3157787.1,-,PTHR13335.orig.30.pi,-,0.046,13.3,0.0,0.061,12.9,0.0
KAG3122045.1,-,PTHR13335.orig.30.pi,-,0.084,12.5,0.0,0.087,12.4,0.0
KAG3184629.1,-,PTHR13335.orig.30.pi,-,0.11,12.0,4.8,0.0086,15.7,9.8
KAG3139554.1,-,PTHR13335.orig.30.pi,-,0.25,10.9,0.3,0.25,10.9,0.3
KAG3177369.1,-,PTHR13335.orig.30.pi,-,0.26,10.8,0.0,0.3,10.6,0.0
KAG3199779.1,-,PTHR13335.orig.30.pi,-,0.33,10.5,5.6,0.4,10.2,5.6
KAG3177289.1,-,PTHR13335.orig.30.pi,-,4.7,6.7,0.0,7.1,6.1,0.0
KAG3184921.1,-,PTHR13335.orig.30.pi,-,8.5,5.8,9.8,14.0,5.1,9.8
KAG3120945.1,-,PTHR13335.orig.30.pi,-,1.6e-70,239.5,0.3,2e-70,239.2,0.3
KAG3067668.1,-,PTHR13335.orig.30.pi,-,2e-05,24.4,9.5,2e-05,24.4,9.5
KAG3045969.1,-,PTHR13335.orig.30.pi,-,0.076,12.6,0.0,0.076,12.6,0.0
KAG3042776.1,-,PTHR13335.orig.30.pi,-,0.28,10.7,0.0,0.29,10.6,0.0
KAG3056005.1,-,PTHR13335.orig.30.pi,-,0.3,10.6,0.0,0.35,10.4,0.0
KAG3062753.1,-,PTHR13335.orig.30.pi,-,0.39,10.2,4.9,0.45,10.0,4.9
KAG3089632.1,-,PTHR13335.orig.30.pi,-,0.47,9.9,5.8,0.58,9.7,5.8
KAG3109638.1,-,PTHR13335.orig.30.pi,-,4.4,6.7,3.2,5.0,6.6,3.2
KAG3086714.1,-,PTHR13335.orig.30.pi,-,7.7,5.9,9.9,11.0,5.4,9.9
KAG3169452.1,-,PTHR13335.orig.30.pi,-,1.5e-70,239.5,0.3,1.8e-70,239.2,0.3
KAG3128082.1,-,PTHR13335.orig.30.pi,-,5.7e-06,26.1,1.8,6e-06,26.0,1.8
KAG3116700.1,-,PTHR13335.orig.30.pi,-,0.07,12.6,0.0,0.07,12.6,0.0
KAG3137681.1,-,PTHR13335.orig.30.pi,-,0.43,9.9,5.8,0.53,9.7,5.8
KAG3155293.1,-,PTHR13335.orig.30.pi,-,4.0,6.7,3.2,4.5,6.6,3.2
KAG3146773.1,-,PTHR13335.orig.30.pi,-,9.5,5.5,9.8,15.0,4.9,9.8
KAG3254815.1,-,PTHR13335.orig.30.pi,-,1.5e-70,239.5,0.3,1.8e-70,239.2,0.3
KAG3233136.1,-,PTHR13335.orig.30.pi,-,1e-05,25.2,2.4,1e-05,25.2,2.4
KAG3237173.1,-,PTHR13335.orig.30.pi,-,0.41,10.0,5.8,0.5,9.7,5.8
KAG3232494.1,-,PTHR13335.orig.30.pi,-,8.6,5.6,3.6,12.0,5.1,3.6
KAG3239900.1,-,PTHR13335.orig.30.pi,-,9.5,5.5,9.8,15.0,4.9,9.8
KAG3243853.1,-,PTHR13335.orig.30.pi,-,9.6,5.5,3.5,11.0,5.3,3.5
KAG4052615.1,-,PTHR13335.orig.30.pi,-,9.9e-71,240.3,0.2,1.2e-70,240.0,0.2
KAG4055081.1,-,PTHR13335.orig.30.pi,-,0.0024,17.6,0.6,0.0031,17.2,0.6
KAG4059680.1,-,PTHR13335.orig.30.pi,-,0.0037,17.0,9.5,0.0044,16.7,9.5
KAG4047795.1,-,PTHR13335.orig.30.pi,-,0.048,13.3,0.0,0.063,12.9,0.0
KAG4037532.1,-,PTHR13335.orig.30.pi,-,0.14,11.7,0.2,0.15,11.6,0.2
KAG4039189.1,-,PTHR13335.orig.30.pi,-,0.27,10.8,0.0,0.31,10.6,0.0
KAG4047019.1,-,PTHR13335.orig.30.pi,-,0.28,10.8,5.4,0.34,10.5,5.4
KAG4036216.1,-,PTHR13335.orig.30.pi,-,0.37,10.4,0.0,0.38,10.3,0.0
KAG4045772.1,-,PTHR13335.orig.30.pi,-,4.8,6.7,7.7,5.0,6.6,7.7
KAG4055159.1,-,PTHR13335.orig.30.pi,-,6.1,6.3,2.4,6.6,6.2,2.4
KAG4057095.1,-,PTHR13335.orig.30.pi,-,6.4,6.3,0.3,9.5,5.7,0.3
KAG4055160.1,-,PTHR13335.orig.30.pi,-,6.9,6.2,2.6,7.5,6.1,2.6
KAG4242123.1,-,PTHR13335.orig.30.pi,-,8e-71,240.9,0.2,9.9e-71,240.6,0.2
KAG4225500.1,-,PTHR13335.orig.30.pi,-,0.011,15.7,2.2,0.013,15.4,2.2
KAG4228607.1,-,PTHR13335.orig.30.pi,-,0.058,13.3,0.0,0.076,12.9,0.0
KAG4250031.1,-,PTHR13335.orig.30.pi,-,0.14,12.0,4.8,0.011,15.7,9.8
KAG4235394.1,-,PTHR13335.orig.30.pi,-,0.32,10.9,0.0,0.34,10.8,0.0
KAG4239590.1,-,PTHR13335.orig.30.pi,-,0.36,10.7,5.4,0.44,10.4,5.4
KAG4222768.1,-,PTHR13335.orig.30.pi,-,1.8,8.4,4.5,1.9,8.3,4.5
KAG4234336.1,-,PTHR13335.orig.30.pi,-,5.9,6.7,0.0,8.9,6.1,0.0
KAG4238080.1,-,PTHR13335.orig.30.pi,-,7.4,6.3,2.4,8.0,6.2,2.4
KAG4238079.1,-,PTHR13335.orig.30.pi,-,8.3,6.2,2.6,9.0,6.1,2.6
KAG5191850.1,-,PTHR13335.orig.30.pi,-,5.3e-10,38.9,1.3,1.4e-09,37.5,0.0
KAG5176359.1,-,PTHR13335.orig.30.pi,-,5e-09,35.7,6.4,5.2e-09,35.6,6.4
KAG5180689.1,-,PTHR13335.orig.30.pi,-,5.1e-07,29.1,0.0,1.1e-06,27.9,0.0
KAG5182323.1,-,PTHR13335.orig.30.pi,-,2.7e-05,23.4,5.4,2.7e-05,23.4,5.4
KAG5186362.1,-,PTHR13335.orig.30.pi,-,2.7e-05,23.4,5.4,2.7e-05,23.4,5.4
KAG5180752.1,-,PTHR13335.orig.30.pi,-,6.4e-05,22.1,4.8,7.8e-05,21.8,4.8
KAG5185791.1,-,PTHR13335.orig.30.pi,-,7.3e-05,21.9,5.0,9.6e-05,21.5,5.0
KAG5186760.1,-,PTHR13335.orig.30.pi,-,0.00017,20.7,1.0,0.00017,20.7,1.0
KAG5186268.1,-,PTHR13335.orig.30.pi,-,0.00031,19.9,3.8,0.00045,19.3,3.8
KAG5190943.1,-,PTHR13335.orig.30.pi,-,0.001,18.1,1.8,0.001,18.1,1.8
KAG5192493.1,-,PTHR13335.orig.30.pi,-,0.002,17.2,8.6,0.002,17.2,8.6
KAG5181235.1,-,PTHR13335.orig.30.pi,-,0.0025,16.8,1.4,0.0035,16.4,1.4
KAG5178434.1,-,PTHR13335.orig.30.pi,-,0.003,16.6,1.5,0.003,16.6,1.5
KAG5179701.1,-,PTHR13335.orig.30.pi,-,0.0031,16.5,1.2,0.0039,16.2,1.2
KAG5191891.1,-,PTHR13335.orig.30.pi,-,0.0051,15.8,3.2,0.0046,16.0,3.2
KAG5186860.1,-,PTHR13335.orig.30.pi,-,0.0068,15.4,4.4,0.15,11.0,0.2
KAG5192534.1,-,PTHR13335.orig.30.pi,-,0.0087,15.1,5.2,0.011,14.7,5.2
KAG5182629.1,-,PTHR13335.orig.30.pi,-,0.012,14.6,1.7,0.012,14.6,1.7
KAG5190473.1,-,PTHR13335.orig.30.pi,-,0.012,14.6,1.5,0.015,14.2,1.5
KAG5188661.1,-,PTHR13335.orig.30.pi,-,0.013,14.5,2.7,0.016,14.2,2.7
KAG5179846.1,-,PTHR13335.orig.30.pi,-,0.013,14.5,7.3,0.027,13.5,7.3
KAG5189689.1,-,PTHR13335.orig.30.pi,-,0.037,13.0,0.0,0.037,13.0,0.0
KAG5183217.1,-,PTHR13335.orig.30.pi,-,0.048,12.6,5.1,0.055,12.4,5.1
KAG5190063.1,-,PTHR13335.orig.30.pi,-,0.11,11.4,0.1,0.16,10.9,0.1
KAG5193006.1,-,PTHR13335.orig.30.pi,-,0.14,11.1,2.8,0.22,10.4,2.8
KAG5185122.1,-,PTHR13335.orig.30.pi,-,0.14,11.1,7.3,0.19,10.6,7.3
KAG5181795.1,-,PTHR13335.orig.30.pi,-,0.15,11.0,2.1,0.24,10.3,2.1
KAG5188709.1,-,PTHR13335.orig.30.pi,-,0.19,10.6,5.2,0.012,14.6,2.8
KAG5190526.1,-,PTHR13335.orig.30.pi,-,0.21,10.5,7.6,0.3,10.0,7.6
KAG5187572.1,-,PTHR13335.orig.30.pi,-,0.22,10.4,4.3,0.26,10.2,4.3
KAG5190110.1,-,PTHR13335.orig.30.pi,-,0.27,10.2,4.0,0.088,11.8,1.0
KAG5181314.1,-,PTHR13335.orig.30.pi,-,0.27,10.2,0.5,0.42,9.5,0.5
KAG5177391.1,-,PTHR13335.orig.30.pi,-,0.28,10.1,0.5,0.37,9.7,0.5
KAG5186018.1,-,PTHR13335.orig.30.pi,-,0.38,9.7,0.2,0.35,9.7,0.2
KAG5188815.1,-,PTHR13335.orig.30.pi,-,0.38,9.6,6.5,0.45,9.4,6.5
KAG5185617.1,-,PTHR13335.orig.30.pi,-,0.39,9.6,4.3,0.89,8.4,8.8
KAG5189565.1,-,PTHR13335.orig.30.pi,-,0.47,9.3,9.0,0.04,12.9,2.8
KAG5188279.1,-,PTHR13335.orig.30.pi,-,0.49,9.3,2.0,0.54,9.1,2.0
KAG5185825.1,-,PTHR13335.orig.30.pi,-,0.54,9.1,6.6,0.65,8.9,6.6
KAG5192262.1,-,PTHR13335.orig.30.pi,-,0.63,8.9,0.7,0.071,12.0,6.0
KAG5191934.1,-,PTHR13335.orig.30.pi,-,0.66,8.9,2.8,0.87,8.5,2.8
KAG5187851.1,-,PTHR13335.orig.30.pi,-,0.73,8.7,7.3,1.2,8.0,7.3
KAG5193176.1,-,PTHR13335.orig.30.pi,-,0.76,8.7,6.3,0.87,8.5,6.3
KAG5185876.1,-,PTHR13335.orig.30.pi,-,0.85,8.5,5.6,1.2,8.0,5.6
KAG5180505.1,-,PTHR13335.orig.30.pi,-,1.1,8.1,6.7,1.2,8.0,6.7
KAG5184156.1,-,PTHR13335.orig.30.pi,-,1.1,8.1,6.1,1.3,7.8,6.1
KAG5181560.1,-,PTHR13335.orig.30.pi,-,1.2,8.0,4.7,1.7,7.5,4.7
KAG5175137.1,-,PTHR13335.orig.30.pi,-,1.3,7.9,1.7,0.12,11.3,7.3
KAG5175759.1,-,PTHR13335.orig.30.pi,-,1.8,7.4,6.4,1.8,7.4,6.4
KAG5189133.1,-,PTHR13335.orig.30.pi,-,1.8,7.4,6.2,3.3,6.6,6.2
KAG5180953.1,-,PTHR13335.orig.30.pi,-,1.9,7.3,6.4,2.4,7.0,6.4
KAG5177863.1,-,PTHR13335.orig.30.pi,-,1.9,7.3,1.0,2.7,6.8,1.0
KAG5188005.1,-,PTHR13335.orig.30.pi,-,2.4,7.0,4.9,3.3,6.5,4.9
KAG5179366.1,-,PTHR13335.orig.30.pi,-,2.9,6.7,5.5,3.3,6.5,5.5
KAG5182100.1,-,PTHR13335.orig.30.pi,-,2.9,6.7,5.5,3.3,6.5,5.5
KAG5179208.1,-,PTHR13335.orig.30.pi,-,3.2,6.6,0.2,4.7,6.0,0.2
KAG5190629.1,-,PTHR13335.orig.30.pi,-,4.0,6.3,3.5,7.2,5.4,3.5
KAG5178982.1,-,PTHR13335.orig.30.pi,-,5.0,6.0,7.8,11.0,4.9,7.8
KAG5178574.1,-,PTHR13335.orig.30.pi,-,8.0,5.3,5.8,12.0,4.7,5.8
KAG6622494.1,-,PTHR13335.orig.30.pi,-,3.1e-67,228.2,0.0,3.9e-67,228.0,0.0
KAG6576249.1,-,PTHR13335.orig.30.pi,-,3e-06,26.7,4.8,3.6e-06,26.5,4.8
KAG6616003.1,-,PTHR13335.orig.30.pi,-,2e-05,24.0,7.2,2.6e-05,23.6,7.2
KAG6572846.1,-,PTHR13335.orig.30.pi,-,0.024,13.8,9.3,0.04,13.1,9.3
KAG6599664.1,-,PTHR13335.orig.30.pi,-,0.026,13.7,0.2,0.033,13.4,0.2
KAG6610209.1,-,PTHR13335.orig.30.pi,-,0.036,13.3,4.9,0.054,12.7,4.9
KAG6615569.1,-,PTHR13335.orig.30.pi,-,0.043,13.0,0.1,0.039,13.1,0.1
KAG6574563.1,-,PTHR13335.orig.30.pi,-,0.17,11.0,6.3,0.23,10.6,6.3
KAG6619281.1,-,PTHR13335.orig.30.pi,-,0.18,10.9,6.2,0.24,10.5,6.2
KAG6617051.1,-,PTHR13335.orig.30.pi,-,0.56,9.3,5.3,0.59,9.2,5.3
KAG6612925.1,-,PTHR13335.orig.30.pi,-,0.58,9.3,7.2,0.83,8.7,7.2
KAG6576247.1,-,PTHR13335.orig.30.pi,-,0.69,9.0,0.9,1.0,8.5,0.9
KAG6614350.1,-,PTHR13335.orig.30.pi,-,0.91,8.6,8.4,1.2,8.2,8.4
KAG6617797.1,-,PTHR13335.orig.30.pi,-,1.9,7.5,9.1,2.8,7.0,9.1
KAG6616004.1,-,PTHR13335.orig.30.pi,-,2.2,7.3,5.3,3.3,6.8,5.3
KAG6616005.1,-,PTHR13335.orig.30.pi,-,2.2,7.3,5.3,3.3,6.8,5.3
KAG6576252.1,-,PTHR13335.orig.30.pi,-,4.1,6.5,6.6,6.0,5.9,6.6
KAG6591141.1,-,PTHR13335.orig.30.pi,-,8.1,5.5,4.6,9.8,5.2,4.6
KAG6969212.1,-,PTHR13335.orig.30.pi,-,3.6e-71,241.0,0.2,4.4e-71,240.7,0.2
KAG6961297.1,-,PTHR13335.orig.30.pi,-,0.029,13.3,5.1,0.032,13.2,5.1
KAG6960482.1,-,PTHR13335.orig.30.pi,-,0.029,13.3,0.1,0.033,13.1,0.1
KAG6976198.1,-,PTHR13335.orig.30.pi,-,0.079,11.9,0.4,0.089,11.7,0.4
KAG6962239.1,-,PTHR13335.orig.30.pi,-,0.92,8.3,6.4,1.3,7.8,6.4
KAG6971987.1,-,PTHR13335.orig.30.pi,-,7.9,5.3,3.6,9.0,5.1,3.6
KAG6964422.1,-,PTHR13335.orig.30.pi,-,4.2e-71,240.9,0.2,5.2e-71,240.6,0.2
KAG6970292.1,-,PTHR13335.orig.30.pi,-,0.00041,19.5,3.4,0.00051,19.2,3.4
KAG6952553.1,-,PTHR13335.orig.30.pi,-,0.025,13.6,0.1,0.033,13.2,0.1
KAG6941711.1,-,PTHR13335.orig.30.pi,-,0.8,8.6,3.6,0.87,8.5,3.6
KAG6944969.1,-,PTHR13335.orig.30.pi,-,3.4,6.5,2.2,5.4,5.9,2.2
KAG6966650.1,-,PTHR13335.orig.30.pi,-,7.1,5.5,3.5,8.0,5.3,3.5
KAG7361069.1,-,PTHR13335.orig.30.pi,-,0.0023,18.0,2.0,0.0029,17.7,2.0
KAG7375062.1,-,PTHR13335.orig.30.pi,-,0.0028,17.8,8.2,0.0033,17.6,8.2
KAG7342511.1,-,PTHR13335.orig.30.pi,-,0.011,15.8,9.4,0.013,15.5,9.4
KAG7370506.1,-,PTHR13335.orig.30.pi,-,0.014,15.5,0.2,0.014,15.4,0.2
KAG7368755.1,-,PTHR13335.orig.30.pi,-,0.25,11.3,0.6,0.32,11.0,0.6
KAG7340154.1,-,PTHR13335.orig.30.pi,-,0.35,10.9,9.6,0.48,10.4,9.6
KAG7337885.1,-,PTHR13335.orig.30.pi,-,0.35,10.8,9.5,0.44,10.5,9.5
KAG7362259.1,-,PTHR13335.orig.30.pi,-,0.35,10.8,9.5,0.44,10.5,9.5
KAG7345699.1,-,PTHR13335.orig.30.pi,-,0.48,10.4,9.7,0.55,10.2,9.7
KAG7367581.1,-,PTHR13335.orig.30.pi,-,0.5,10.3,2.7,0.68,9.9,2.7
KAG7351410.1,-,PTHR13335.orig.30.pi,-,2.9,7.8,7.2,13.0,5.6,6.8
KAG7401100.1,-,PTHR13335.orig.30.pi,-,5e-65,220.1,0.0,6.5e-65,219.8,0.0
KAG7401995.1,-,PTHR13335.orig.30.pi,-,0.0021,16.5,8.1,0.0027,16.1,8.1
KAG7381202.1,-,PTHR13335.orig.30.pi,-,0.016,13.5,1.0,0.026,12.9,1.0
KAG7401905.1,-,PTHR13335.orig.30.pi,-,0.25,9.6,1.9,0.32,9.3,1.9
KAG7401749.1,-,PTHR13335.orig.30.pi,-,0.38,9.0,8.3,0.6,8.4,8.3
KAG7389338.1,-,PTHR13335.orig.30.pi,-,1.5e-65,222.2,0.0,1.9e-65,221.9,0.0
KAG7377236.1,-,PTHR13335.orig.30.pi,-,7.6e-05,21.6,4.2,7.7e-05,21.6,4.2
KAG7378114.1,-,PTHR13335.orig.30.pi,-,0.00022,20.1,7.4,0.0003,19.7,7.4
KAG7380111.1,-,PTHR13335.orig.30.pi,-,0.0069,15.2,2.4,0.0089,14.8,2.4
KAG7375696.1,-,PTHR13335.orig.30.pi,-,0.025,13.3,3.2,0.021,13.5,3.2
KAG7387104.1,-,PTHR13335.orig.30.pi,-,0.17,10.6,3.3,0.19,10.4,3.3
KAG7383531.1,-,PTHR13335.orig.30.pi,-,0.75,8.4,3.0,0.43,9.2,8.3
KAG7391210.1,-,PTHR13335.orig.30.pi,-,1.7,7.3,2.2,2.4,6.8,2.2
KAG7382768.1,-,PTHR13335.orig.30.pi,-,4.3,5.9,8.5,5.1,5.7,8.5
KAG9414220.1,-,PTHR13335.orig.30.pi,-,9.4e-56,190.2,1.5,1.6e-55,189.4,1.5
KAG9414222.1,-,PTHR13335.orig.30.pi,-,1.4e-55,189.7,0.1,1.7e-55,189.4,0.1
KAG9414219.1,-,PTHR13335.orig.30.pi,-,1.9e-43,149.5,1.0,3.8e-43,148.5,1.0
KAG9414221.1,-,PTHR13335.orig.30.pi,-,2.5e-25,89.7,0.4,4.7e-25,88.7,0.4
KAG9406144.1,-,PTHR13335.orig.30.pi,-,3.6e-06,26.4,2.1,3.6e-06,26.4,2.1
KAG9415413.1,-,PTHR13335.orig.30.pi,-,0.00012,21.3,7.8,0.00012,21.3,7.8
KAG9402419.1,-,PTHR13335.orig.30.pi,-,0.0032,16.6,3.3,0.0032,16.6,3.3
KAG9412338.1,-,PTHR13335.orig.30.pi,-,0.0094,15.1,0.0,0.014,14.5,0.0
KAG9412339.1,-,PTHR13335.orig.30.pi,-,0.014,14.5,0.0,0.021,13.9,0.0
KAG9402415.1,-,PTHR13335.orig.30.pi,-,1.2,8.0,6.3,1.6,7.7,6.3
KAG9402417.1,-,PTHR13335.orig.30.pi,-,1.5,7.8,0.4,1.8,7.5,0.4
KAH7477120.1,-,PTHR13335.orig.30.pi,-,1e-74,252.6,0.0,1.2e-74,252.3,0.0
KAH7485339.1,-,PTHR13335.orig.30.pi,-,0.00041,19.2,1.8,0.0005,18.9,1.8
KAH7489200.1,-,PTHR13335.orig.30.pi,-,0.0061,15.3,2.8,0.012,14.4,2.8
KAH7491700.1,-,PTHR13335.orig.30.pi,-,0.058,12.1,1.4,0.06,12.1,1.4
KAH7467338.1,-,PTHR13335.orig.30.pi,-,0.086,11.5,7.0,0.12,11.0,7.0
KAH7488522.1,-,PTHR13335.orig.30.pi,-,0.11,11.2,0.5,0.15,10.8,0.5
KAH7489202.1,-,PTHR13335.orig.30.pi,-,0.25,10.0,9.0,0.0085,14.9,3.2
KAH7479886.1,-,PTHR13335.orig.30.pi,-,0.3,9.8,7.1,0.5,9.0,7.1
KAH7488843.1,-,PTHR13335.orig.30.pi,-,2.7,6.6,3.6,3.0,6.4,3.6
KAH7460620.1,-,PTHR13335.orig.30.pi,-,5.7,5.5,1.6,0.13,10.9,5.4
KAH7508705.1,-,PTHR13335.orig.30.pi,-,1e-74,252.6,0.0,1.2e-74,252.3,0.0
KAH7502797.1,-,PTHR13335.orig.30.pi,-,3.1e-07,29.5,2.8,3.1e-07,29.5,2.8
KAH7502800.1,-,PTHR13335.orig.30.pi,-,8.9e-06,24.7,9.6,1.2e-05,24.3,9.6
KAH7502799.1,-,PTHR13335.orig.30.pi,-,1.2e-05,24.3,9.6,1.6e-05,23.9,9.6
KAH7502798.1,-,PTHR13335.orig.30.pi,-,1.4e-05,24.1,8.4,1.9e-05,23.7,8.4
KAH7503427.1,-,PTHR13335.orig.30.pi,-,0.058,12.1,1.4,0.06,12.1,1.4
KAH7499484.1,-,PTHR13335.orig.30.pi,-,0.098,11.4,6.6,0.14,10.9,6.6
KAH7502205.1,-,PTHR13335.orig.30.pi,-,0.11,11.2,0.5,0.15,10.8,0.5
KAH7505582.1,-,PTHR13335.orig.30.pi,-,0.3,9.8,7.1,0.51,9.0,7.1
KAH7500981.1,-,PTHR13335.orig.30.pi,-,0.35,9.5,7.3,0.6,8.8,7.3
KAH7501134.1,-,PTHR13335.orig.30.pi,-,2.0,7.1,1.7,2.2,6.9,1.7
KAH7501269.1,-,PTHR13335.orig.30.pi,-,2.4,6.8,5.3,2.8,6.5,5.3
KAH7501877.1,-,PTHR13335.orig.30.pi,-,2.7,6.6,3.6,3.0,6.4,3.6
KAH7506213.1,-,PTHR13335.orig.30.pi,-,5.4,5.6,1.0,0.15,10.8,4.9
KAH8057690.1,-,PTHR13335.orig.30.pi,-,0.053,11.9,4.3,0.072,11.5,4.3
KAH8045875.1,-,PTHR13335.orig.30.pi,-,0.058,11.8,0.8,0.073,11.5,0.8
