tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
CDJ34481.1,-,PTHR13335.orig.30.pi,-,7.9,4.4,9.5,16.0,3.5,9.5
CDJ33958.1,-,PTHR13335.orig.30.pi,-,8.0,4.4,5.0,9.1,4.2,5.0
CDJ31424.1,-,PTHR13335.orig.30.pi,-,8.2,4.4,0.0,11.0,3.9,0.0
CDJ27394.1,-,PTHR13335.orig.30.pi,-,8.2,4.4,7.7,35.0,2.3,7.7
CDJ33559.1,-,PTHR13335.orig.30.pi,-,8.2,4.4,7.0,8.8,4.3,7.0
CDJ33206.1,-,PTHR13335.orig.30.pi,-,8.3,4.4,9.2,9.5,4.2,9.2
CDJ28133.1,-,PTHR13335.orig.30.pi,-,8.3,4.4,2.8,200.0,-0.2,2.8
CDJ31894.1,-,PTHR13335.orig.30.pi,-,8.3,4.4,4.2,17.0,3.3,4.2
CDJ34179.1,-,PTHR13335.orig.30.pi,-,8.3,4.4,2.4,11.0,4.0,2.4
CDJ30793.1,-,PTHR13335.orig.30.pi,-,8.4,4.3,4.6,20.0,3.1,4.7
CDJ33739.1,-,PTHR13335.orig.30.pi,-,8.5,4.3,0.5,5.5,5.0,8.6
CDJ34203.1,-,PTHR13335.orig.30.pi,-,8.7,4.3,7.7,0.1,10.7,9.6
CDJ32596.1,-,PTHR13335.orig.30.pi,-,8.9,4.3,9.8,10.0,4.1,9.8
CDJ27636.1,-,PTHR13335.orig.30.pi,-,8.9,4.3,4.0,10.0,4.1,4.0
CDJ32520.1,-,PTHR13335.orig.30.pi,-,9.1,4.2,9.3,13.0,3.7,9.3
CDJ35645.1,-,PTHR13335.orig.30.pi,-,9.2,4.2,3.5,12.0,3.9,3.5
CDJ30330.1,-,PTHR13335.orig.30.pi,-,9.3,4.2,1.3,10.0,4.1,1.3
CDJ28062.1,-,PTHR13335.orig.30.pi,-,9.4,4.2,3.2,1.8,6.5,5.9
CDJ27288.1,-,PTHR13335.orig.30.pi,-,9.6,4.2,1.3,9.5,4.2,1.3
CDJ28199.1,-,PTHR13335.orig.30.pi,-,9.8,4.1,9.0,11.0,4.0,9.0
CDJ29495.1,-,PTHR13335.orig.30.pi,-,9.9,4.1,4.9,14.0,3.6,4.9
CDJ34539.1,-,PTHR13335.orig.30.pi,-,9.9,4.1,7.1,11.0,3.9,7.1
ETB57712.1,-,PTHR13335.orig.30.pi,-,0.0016,16.3,6.7,0.0024,15.6,6.7
ETB62001.1,-,PTHR13335.orig.30.pi,-,0.011,13.4,7.6,0.013,13.3,7.6
ETB58162.1,-,PTHR13335.orig.30.pi,-,0.012,13.4,4.6,0.014,13.1,4.6
ETW50980.1,-,PTHR13335.orig.30.pi,-,7.7e-05,20.3,6.1,8e-05,20.3,6.1
ETW53629.1,-,PTHR13335.orig.30.pi,-,2.7e-06,25.1,2.2,2.7e-06,25.1,2.2
ETW54884.1,-,PTHR13335.orig.30.pi,-,1e-05,23.1,1.3,1e-05,23.1,1.3
ETW58149.1,-,PTHR13335.orig.30.pi,-,2.7e-06,25.1,2.2,2.7e-06,25.1,2.2
ETW27707.1,-,PTHR13335.orig.30.pi,-,1.8,5.8,6.4,2.3,5.4,6.4
EUD65232.1,-,PTHR13335.orig.30.pi,-,8.6e-06,23.4,2.8,8.6e-06,23.4,2.8
EUD68238.1,-,PTHR13335.orig.30.pi,-,0.044,11.1,9.8,0.049,10.9,9.8
EUD64892.1,-,PTHR13335.orig.30.pi,-,0.092,10.0,0.2,0.096,10.0,0.2
EUD65720.1,-,PTHR13335.orig.30.pi,-,2.0,5.6,5.7,2.5,5.3,5.7
EUD71597.1,-,PTHR13335.orig.30.pi,-,0.0018,15.5,9.7,0.002,15.4,9.7
KEG03406.1,-,PTHR13335.orig.30.pi,-,0.38,7.8,1.8,0.47,7.5,1.8
CDO65815.1,-,PTHR13335.orig.30.pi,-,1.3e-08,32.6,7.6,1.3e-08,32.6,7.6
CDW78061.1,-,PTHR13335.orig.30.pi,-,1.8e-06,27.5,0.3,1.8e-06,27.5,0.3
CDW87953.1,-,PTHR13335.orig.30.pi,-,4.1e-05,22.9,5.7,4.1e-05,22.9,5.7
CDW72361.1,-,PTHR13335.orig.30.pi,-,0.00087,18.6,9.2,0.0013,18.0,9.2
CDW89510.1,-,PTHR13335.orig.30.pi,-,0.00097,18.4,2.8,0.00097,18.4,2.8
CDW78855.1,-,PTHR13335.orig.30.pi,-,0.0017,17.6,2.2,0.0024,17.1,2.2
CDW75124.1,-,PTHR13335.orig.30.pi,-,0.0031,16.8,3.9,0.0031,16.8,3.9
CDW86452.1,-,PTHR13335.orig.30.pi,-,0.0061,15.8,4.9,0.0056,15.9,4.9
CDW90116.1,-,PTHR13335.orig.30.pi,-,0.025,13.7,2.0,0.034,13.3,2.0
CDW71240.1,-,PTHR13335.orig.30.pi,-,0.035,13.2,7.2,0.049,12.8,7.2
CDW73710.1,-,PTHR13335.orig.30.pi,-,0.047,12.8,1.1,0.048,12.8,0.5
CDW83463.1,-,PTHR13335.orig.30.pi,-,0.05,12.7,4.7,0.057,12.5,4.7
CDW84585.1,-,PTHR13335.orig.30.pi,-,0.67,9.0,2.2,0.99,8.5,2.2
CDW86697.1,-,PTHR13335.orig.30.pi,-,0.69,9.0,1.4,0.87,8.6,1.4
CDW84076.1,-,PTHR13335.orig.30.pi,-,5.8,5.9,2.5,7.5,5.6,2.5
CDW88944.1,-,PTHR13335.orig.30.pi,-,9.9,5.2,9.0,11.0,4.9,9.0
OEH74756.1,-,PTHR13335.orig.30.pi,-,1.3e-07,29.6,5.8,3.4e-07,28.3,0.4
OEH74192.1,-,PTHR13335.orig.30.pi,-,5.8e-06,24.2,4.0,0.0006,17.6,7.4
OEH73748.1,-,PTHR13335.orig.30.pi,-,7.1e-06,23.9,9.8,8e-06,23.7,9.8
OEH73588.1,-,PTHR13335.orig.30.pi,-,0.00027,18.7,7.4,0.00037,18.3,7.4
OEH79176.1,-,PTHR13335.orig.30.pi,-,0.00028,18.6,0.1,0.00028,18.6,0.1
OEH76516.1,-,PTHR13335.orig.30.pi,-,0.0005,17.8,0.7,0.00057,17.6,0.7
OEH76928.1,-,PTHR13335.orig.30.pi,-,0.00071,17.3,6.8,0.00077,17.2,6.8
OEH76525.1,-,PTHR13335.orig.30.pi,-,0.00078,17.2,2.3,0.00078,17.2,2.3
OEH77185.1,-,PTHR13335.orig.30.pi,-,0.0018,16.0,0.7,0.002,15.8,0.7
OEH77682.1,-,PTHR13335.orig.30.pi,-,0.0022,15.7,0.1,0.071,10.7,0.6
OEH79561.1,-,PTHR13335.orig.30.pi,-,0.0027,15.4,8.9,0.0028,15.3,8.9
OEH74544.1,-,PTHR13335.orig.30.pi,-,0.0086,13.7,9.7,0.039,11.6,6.3
OEH79617.1,-,PTHR13335.orig.30.pi,-,0.01,13.5,7.2,0.011,13.4,7.2
OEH78460.1,-,PTHR13335.orig.30.pi,-,0.012,13.2,4.1,0.014,13.1,4.1
OEH76711.1,-,PTHR13335.orig.30.pi,-,0.017,12.7,0.0,0.026,12.2,0.0
OEH76903.1,-,PTHR13335.orig.30.pi,-,0.02,12.5,5.7,0.022,12.4,5.7
OEH74879.1,-,PTHR13335.orig.30.pi,-,0.033,11.8,9.7,0.065,10.8,9.7
OEH74480.1,-,PTHR13335.orig.30.pi,-,0.038,11.6,8.3,0.05,11.2,8.3
OEH74715.1,-,PTHR13335.orig.30.pi,-,0.05,11.2,1.5,0.076,10.6,1.5
OEH75277.1,-,PTHR13335.orig.30.pi,-,0.28,8.7,7.8,0.48,8.0,7.8
OEH77009.1,-,PTHR13335.orig.30.pi,-,0.33,8.5,7.4,0.11,10.1,2.3
OEH75138.1,-,PTHR13335.orig.30.pi,-,0.5,7.9,2.4,0.49,7.9,2.4
OEH76505.1,-,PTHR13335.orig.30.pi,-,0.53,7.8,1.8,0.93,7.0,1.8
OEH73685.1,-,PTHR13335.orig.30.pi,-,0.76,7.3,3.3,0.027,12.1,4.4
OEH74869.1,-,PTHR13335.orig.30.pi,-,0.9,7.1,6.8,1.1,6.8,6.8
OEH74207.1,-,PTHR13335.orig.30.pi,-,1.1,6.8,5.8,1.2,6.7,5.8
OEH74567.1,-,PTHR13335.orig.30.pi,-,1.3,6.6,8.2,0.058,11.0,2.0
OEH77446.1,-,PTHR13335.orig.30.pi,-,1.6,6.2,7.2,2.5,5.6,7.2
OEH77828.1,-,PTHR13335.orig.30.pi,-,2.0,5.9,6.0,0.033,11.8,3.9
OEH80265.1,-,PTHR13335.orig.30.pi,-,2.4,5.7,6.7,2.9,5.4,6.7
OEH74621.1,-,PTHR13335.orig.30.pi,-,2.6,5.6,2.9,3.4,5.1,2.9
OEH79194.1,-,PTHR13335.orig.30.pi,-,4.2,4.9,8.9,5.3,4.5,8.9
OEH74206.1,-,PTHR13335.orig.30.pi,-,4.5,4.8,6.6,6.1,4.3,6.6
KJP88590.1,-,PTHR13335.orig.30.pi,-,0.00029,18.2,2.8,0.0006,17.2,2.8
KJP86337.1,-,PTHR13335.orig.30.pi,-,0.006,13.9,6.0,0.0065,13.8,6.0
CEM03429.1,-,PTHR13335.orig.30.pi,-,1.1e-18,67.9,0.7,3.4e-13,49.8,0.0
CEM37482.1,-,PTHR13335.orig.30.pi,-,4e-06,26.4,1.4,4e-06,26.4,1.4
CEM08387.1,-,PTHR13335.orig.30.pi,-,9.3e-05,21.9,0.6,0.00012,21.6,0.6
CEL94449.1,-,PTHR13335.orig.30.pi,-,0.00069,19.0,0.2,0.00069,19.0,0.2
CEM33929.1,-,PTHR13335.orig.30.pi,-,0.0023,17.3,0.6,0.0023,17.3,0.6
CEL97827.1,-,PTHR13335.orig.30.pi,-,0.0039,16.6,3.0,0.0041,16.5,3.0
CEL99855.1,-,PTHR13335.orig.30.pi,-,0.0043,16.4,0.4,0.0064,15.8,0.2
CEM25329.1,-,PTHR13335.orig.30.pi,-,0.0071,15.7,0.1,0.0072,15.7,0.1
CEL92137.1,-,PTHR13335.orig.30.pi,-,0.012,14.9,3.7,0.013,14.8,3.7
CEL94694.1,-,PTHR13335.orig.30.pi,-,0.04,13.2,0.4,0.054,12.8,0.4
CEM38843.1,-,PTHR13335.orig.30.pi,-,0.07,12.4,0.1,0.071,12.4,0.1
CEL99732.1,-,PTHR13335.orig.30.pi,-,0.12,11.6,4.2,0.12,11.6,4.2
CEL97955.1,-,PTHR13335.orig.30.pi,-,0.13,11.5,0.2,0.15,11.3,0.2
CEL98017.1,-,PTHR13335.orig.30.pi,-,0.2,10.9,4.2,0.28,10.4,4.2
CEM24774.1,-,PTHR13335.orig.30.pi,-,0.38,10.0,8.9,0.36,10.1,8.9
CEM13146.1,-,PTHR13335.orig.30.pi,-,0.56,9.4,4.6,0.75,9.0,4.6
CEL99766.1,-,PTHR13335.orig.30.pi,-,0.68,9.1,0.4,0.89,8.8,0.4
CEM07635.1,-,PTHR13335.orig.30.pi,-,1.5,8.0,7.6,2.9,7.1,9.5
CEM22530.1,-,PTHR13335.orig.30.pi,-,2.8,7.1,3.4,4.1,6.6,3.4
CEM37162.1,-,PTHR13335.orig.30.pi,-,3.2,6.9,0.6,5.0,6.3,0.6
CEL91584.1,-,PTHR13335.orig.30.pi,-,3.6,6.8,9.2,5.0,6.3,9.2
CEM11599.1,-,PTHR13335.orig.30.pi,-,7.5,5.7,6.4,0.4,9.9,0.5
KRX05532.1,-,PTHR13335.orig.30.pi,-,3.9e-20,71.9,5.5,5.8e-20,71.4,5.5
KRX00519.1,-,PTHR13335.orig.30.pi,-,2.6e-07,29.6,7.4,3.6e-07,29.1,7.4
KRX07780.1,-,PTHR13335.orig.30.pi,-,5e-05,22.0,7.9,6.2e-05,21.7,7.9
KRX02234.1,-,PTHR13335.orig.30.pi,-,0.00037,19.1,5.2,0.00046,18.8,5.2
KRX06455.1,-,PTHR13335.orig.30.pi,-,0.00084,18.0,1.7,0.0033,16.0,0.4
KRX07816.1,-,PTHR13335.orig.30.pi,-,0.0022,16.5,2.4,0.0028,16.2,2.4
KRX01214.1,-,PTHR13335.orig.30.pi,-,0.016,13.7,6.5,0.015,13.8,6.5
KRX08931.1,-,PTHR13335.orig.30.pi,-,0.02,13.4,7.7,0.057,11.9,7.7
KRX01311.1,-,PTHR13335.orig.30.pi,-,0.041,12.4,8.9,0.045,12.2,8.9
KRX01489.1,-,PTHR13335.orig.30.pi,-,0.06,11.8,2.9,0.098,11.1,2.9
KRW99398.1,-,PTHR13335.orig.30.pi,-,0.37,9.2,6.7,0.52,8.7,6.7
KRW99202.1,-,PTHR13335.orig.30.pi,-,0.62,8.5,9.3,0.76,8.2,9.3
KRX03145.1,-,PTHR13335.orig.30.pi,-,0.83,8.1,8.6,0.76,8.2,8.6
KRX07540.1,-,PTHR13335.orig.30.pi,-,0.86,8.0,2.0,1.1,7.6,2.0
KRX00729.1,-,PTHR13335.orig.30.pi,-,1.9,6.9,9.9,0.21,10.0,5.5
KRX00252.1,-,PTHR13335.orig.30.pi,-,2.3,6.6,7.6,0.25,9.8,0.7
OLQ19006.1,-,PTHR13335.orig.30.pi,-,6.8,3.2,4.5,18.0,1.9,4.5
PPA64950.1,-,PTHR13335.orig.30.pi,-,6.7,3.2,4.5,17.0,1.9,4.5
OII75389.1,-,PTHR13335.orig.30.pi,-,0.0003,17.6,8.8,0.00039,17.2,8.8
OII72412.1,-,PTHR13335.orig.30.pi,-,0.0029,14.4,5.8,0.0031,14.3,5.8
OII70917.1,-,PTHR13335.orig.30.pi,-,0.00016,18.5,3.0,0.00017,18.5,3.0
OII76669.1,-,PTHR13335.orig.30.pi,-,0.017,11.8,9.9,0.022,11.5,9.9
OLP77365.1,-,PTHR13335.orig.30.pi,-,2.3e-09,38.1,4.9,3.8e-09,37.3,4.9
OLP91217.1,-,PTHR13335.orig.30.pi,-,4e-06,27.4,1.9,4e-06,27.4,1.9
OLP84327.1,-,PTHR13335.orig.30.pi,-,1.8e-05,25.2,8.3,2.2e-05,24.9,8.3
OLQ11154.1,-,PTHR13335.orig.30.pi,-,2.6e-05,24.6,7.7,2.8e-05,24.6,7.7
OLP96207.1,-,PTHR13335.orig.30.pi,-,3.9e-05,24.1,7.0,4e-05,24.0,7.0
OLP89001.1,-,PTHR13335.orig.30.pi,-,4.2e-05,24.0,3.7,4.7e-05,23.8,3.7
OLQ00377.1,-,PTHR13335.orig.30.pi,-,5.2e-05,23.7,2.8,7.3e-05,23.2,2.8
OLQ03173.1,-,PTHR13335.orig.30.pi,-,0.00017,22.0,3.0,0.00017,22.0,3.0
OLP86491.1,-,PTHR13335.orig.30.pi,-,0.00029,21.2,4.4,0.00035,20.9,4.4
OLP96306.1,-,PTHR13335.orig.30.pi,-,0.00034,20.9,6.1,0.00047,20.5,6.1
OLQ00082.1,-,PTHR13335.orig.30.pi,-,0.00073,19.9,9.7,0.0011,19.2,9.7
OLQ13001.1,-,PTHR13335.orig.30.pi,-,0.0008,19.7,5.5,0.0008,19.7,5.5
OLQ14945.1,-,PTHR13335.orig.30.pi,-,0.0013,19.0,3.8,0.0022,18.3,3.8
OLP80314.1,-,PTHR13335.orig.30.pi,-,0.0014,18.9,0.2,0.0014,18.9,0.2
OLQ03940.1,-,PTHR13335.orig.30.pi,-,0.0017,18.7,0.4,0.0047,17.2,0.0
OLP92509.1,-,PTHR13335.orig.30.pi,-,0.0018,18.6,4.9,0.0021,18.3,4.9
OLQ00367.1,-,PTHR13335.orig.30.pi,-,0.0027,18.0,3.6,0.004,17.4,3.6
OLP79150.1,-,PTHR13335.orig.30.pi,-,0.0031,17.8,7.2,0.066,13.4,5.0
OLP87794.1,-,PTHR13335.orig.30.pi,-,0.0099,16.1,4.0,0.015,15.5,4.0
OLQ10122.1,-,PTHR13335.orig.30.pi,-,0.016,15.5,4.8,0.023,14.9,4.8
OLP73889.1,-,PTHR13335.orig.30.pi,-,0.021,15.0,3.1,0.027,14.7,3.1
OLP86754.1,-,PTHR13335.orig.30.pi,-,0.022,15.0,3.7,0.022,14.9,3.7
OLP77183.1,-,PTHR13335.orig.30.pi,-,0.026,14.7,0.0,0.033,14.4,0.0
OLP97721.1,-,PTHR13335.orig.30.pi,-,0.028,14.7,5.6,0.038,14.2,5.6
OLQ05336.1,-,PTHR13335.orig.30.pi,-,0.028,14.7,7.5,0.034,14.3,7.5
OLQ02003.1,-,PTHR13335.orig.30.pi,-,0.031,14.5,7.2,0.037,14.2,7.2
OLQ06200.1,-,PTHR13335.orig.30.pi,-,0.033,14.4,3.0,0.034,14.4,4.8
OLQ03621.1,-,PTHR13335.orig.30.pi,-,0.051,13.8,6.5,0.085,13.0,6.5
OLQ04003.1,-,PTHR13335.orig.30.pi,-,0.056,13.6,4.1,0.08,13.1,4.1
OLQ02667.1,-,PTHR13335.orig.30.pi,-,0.066,13.4,0.1,0.11,12.7,0.1
OLP97293.1,-,PTHR13335.orig.30.pi,-,0.086,13.0,5.6,0.083,13.1,5.6
OLQ05201.1,-,PTHR13335.orig.30.pi,-,0.16,12.1,9.1,0.18,12.0,9.1
OLP97494.1,-,PTHR13335.orig.30.pi,-,0.17,12.0,1.4,0.25,11.5,1.4
OLQ10974.1,-,PTHR13335.orig.30.pi,-,0.17,12.0,1.2,0.25,11.5,1.2
OLQ09478.1,-,PTHR13335.orig.30.pi,-,0.2,11.8,3.4,0.024,14.9,4.5
OLP95634.1,-,PTHR13335.orig.30.pi,-,0.2,11.8,8.1,0.32,11.2,8.1
OLQ15696.1,-,PTHR13335.orig.30.pi,-,0.25,11.5,0.6,0.33,11.1,0.6
OLP76263.1,-,PTHR13335.orig.30.pi,-,0.48,10.6,7.7,0.46,10.6,7.7
OLP92815.1,-,PTHR13335.orig.30.pi,-,0.65,10.1,9.4,1.1,9.4,9.4
OLP82928.1,-,PTHR13335.orig.30.pi,-,0.68,10.1,3.6,1.0,9.5,3.6
OLQ04545.1,-,PTHR13335.orig.30.pi,-,0.71,10.0,2.9,1.2,9.2,2.9
OLP77812.1,-,PTHR13335.orig.30.pi,-,0.88,9.7,5.4,1.1,9.3,5.4
OLP95847.1,-,PTHR13335.orig.30.pi,-,0.95,9.6,2.6,1.0,9.4,2.6
OLP75893.1,-,PTHR13335.orig.30.pi,-,1.2,9.2,4.0,1.4,9.1,4.0
OLP81411.1,-,PTHR13335.orig.30.pi,-,1.2,9.2,8.3,2.9,8.0,8.3
OLQ07372.1,-,PTHR13335.orig.30.pi,-,1.3,9.2,4.7,2.3,8.3,4.7
OLP90282.1,-,PTHR13335.orig.30.pi,-,1.3,9.1,8.7,1.8,8.7,8.7
OLP92908.1,-,PTHR13335.orig.30.pi,-,1.6,8.8,6.9,3.4,7.8,6.9
OLP80812.1,-,PTHR13335.orig.30.pi,-,2.0,8.5,8.3,2.6,8.1,8.3
OLQ05574.1,-,PTHR13335.orig.30.pi,-,2.4,8.2,7.3,9.4,6.3,7.7
OLQ07714.1,-,PTHR13335.orig.30.pi,-,4.6,7.3,4.2,5.1,7.2,4.2
OLQ04494.1,-,PTHR13335.orig.30.pi,-,6.2,6.9,8.0,10.0,6.2,8.0
OLP91737.1,-,PTHR13335.orig.30.pi,-,9.7,6.2,6.5,9.2,6.3,6.5
OLP99437.1,-,PTHR13335.orig.30.pi,-,9.7,6.2,3.1,13.0,5.8,3.1
OMJ83604.1,-,PTHR13335.orig.30.pi,-,3.4e-17,63.5,8.1,5e-17,62.9,8.1
OMJ90553.1,-,PTHR13335.orig.30.pi,-,1.9e-15,57.7,6.1,4.7e-15,56.4,6.1
OMJ67253.1,-,PTHR13335.orig.30.pi,-,1.8e-14,54.4,2.9,2.3e-07,30.9,6.7
OMJ91516.1,-,PTHR13335.orig.30.pi,-,7.6e-14,52.4,8.3,7.1e-13,49.2,7.9
OMJ76656.1,-,PTHR13335.orig.30.pi,-,7.2e-13,49.2,2.6,2.5e-06,27.6,7.0
OMJ84619.1,-,PTHR13335.orig.30.pi,-,1.5e-12,48.2,1.4,2.4e-11,44.1,0.4
OMJ80311.1,-,PTHR13335.orig.30.pi,-,4.6e-07,30.0,0.0,5.2e-07,29.8,0.0
OMJ73072.1,-,PTHR13335.orig.30.pi,-,1.6e-05,24.9,0.0,2.4e-05,24.3,0.0
OMJ74603.1,-,PTHR13335.orig.30.pi,-,4.4e-05,23.4,0.0,4.9e-05,23.3,0.0
OMJ82241.1,-,PTHR13335.orig.30.pi,-,0.00059,19.7,0.2,0.00072,19.4,0.2
OMJ78719.1,-,PTHR13335.orig.30.pi,-,0.045,13.5,0.0,0.05,13.3,0.0
OMJ67891.1,-,PTHR13335.orig.30.pi,-,0.33,10.6,0.4,0.47,10.1,0.4
ORM40496.1,-,PTHR13335.orig.30.pi,-,5.1,3.3,3.8,6.6,3.0,3.8
OTN68592.1,-,PTHR13335.orig.30.pi,-,0.00029,18.2,4.6,0.0003,18.1,4.6
OTN66405.1,-,PTHR13335.orig.30.pi,-,0.00062,17.0,1.1,0.0014,15.8,1.1
OTN66732.1,-,PTHR13335.orig.30.pi,-,0.22,8.6,5.1,0.019,12.2,3.9
GAW80527.1,-,PTHR13335.orig.30.pi,-,0.051,10.9,0.5,0.063,10.6,0.5
PFH33512.1,-,PTHR13335.orig.30.pi,-,0.31,8.8,7.8,0.51,8.1,7.8
PFH32192.1,-,PTHR13335.orig.30.pi,-,1.1,7.0,2.2,1.6,6.5,2.2
PHJ24925.1,-,PTHR13335.orig.30.pi,-,0.00017,20.0,5.4,0.00017,20.0,5.4
PHJ17239.1,-,PTHR13335.orig.30.pi,-,0.0042,15.5,0.7,0.0053,15.1,0.7
PHJ17134.1,-,PTHR13335.orig.30.pi,-,0.031,12.6,5.7,8.7,4.5,5.7
PHJ21474.1,-,PTHR13335.orig.30.pi,-,1.0,7.6,6.3,2.1,6.5,0.2
PHJ21594.1,-,PTHR13335.orig.30.pi,-,1.3,7.2,5.6,0.26,9.5,1.4
PHJ21115.1,-,PTHR13335.orig.30.pi,-,1.4,7.1,3.5,1.6,6.9,3.5
PHJ15683.1,-,PTHR13335.orig.30.pi,-,1.6,7.0,2.9,2.0,6.6,2.9
PHJ15313.1,-,PTHR13335.orig.30.pi,-,1.7,6.8,7.2,2.6,6.2,7.2
PHJ25946.1,-,PTHR13335.orig.30.pi,-,2.3,6.4,3.3,3.0,6.0,3.3
PHJ24067.1,-,PTHR13335.orig.30.pi,-,3.1,6.0,8.8,3.7,5.7,8.8
PKC45664.1,-,PTHR13335.orig.30.pi,-,1e-06,26.2,7.5,1.1e-06,26.2,7.5
PKC47166.1,-,PTHR13335.orig.30.pi,-,8.7e-06,23.1,1.3,8.7e-06,23.1,1.3
GBE60652.1,-,PTHR13335.orig.30.pi,-,0.68,7.0,2.0,0.77,6.8,2.0
KAH8585038.1,-,PTHR13335.orig.30.pi,-,2.8e-05,21.0,9.5,2.8e-05,21.0,9.5
KAH8583619.1,-,PTHR13335.orig.30.pi,-,0.011,12.5,6.3,0.015,12.0,6.3
TNV74437.1,-,PTHR13335.orig.30.pi,-,3.6e-21,75.8,0.6,4.3e-12,45.8,0.3
TNV78875.1,-,PTHR13335.orig.30.pi,-,0.041,12.8,9.2,0.054,12.4,9.2
TNV78583.1,-,PTHR13335.orig.30.pi,-,0.21,10.5,6.5,0.27,10.1,6.5
TRY53439.1,-,PTHR13335.orig.30.pi,-,6.8e-05,19.8,2.8,6.8e-05,19.8,2.8
TRY49999.1,-,PTHR13335.orig.30.pi,-,0.011,12.5,9.3,0.015,12.1,9.3
KAF4328620.1,-,PTHR13335.orig.30.pi,-,1.1e-06,26.2,7.5,1.1e-06,26.2,7.5
KAF4329711.1,-,PTHR13335.orig.30.pi,-,8.8e-06,23.1,1.3,8.8e-06,23.1,1.3
KAF4638260.1,-,PTHR13335.orig.30.pi,-,9.6e-12,43.5,1.3,2.4e-10,38.9,1.3
KAF4641437.1,-,PTHR13335.orig.30.pi,-,4.9e-07,28.0,9.3,0.00081,17.3,4.9
KAF4639107.1,-,PTHR13335.orig.30.pi,-,1.1e-06,26.9,0.5,1.1e-06,26.9,0.5
KAF4644042.1,-,PTHR13335.orig.30.pi,-,2.1e-05,22.6,2.5,3.9e-05,21.7,2.5
KAF4643039.1,-,PTHR13335.orig.30.pi,-,3.8e-05,21.7,1.3,3.8e-05,21.7,1.3
KAF4644795.1,-,PTHR13335.orig.30.pi,-,4e-05,21.7,9.5,4e-05,21.7,9.5
KAF4642253.1,-,PTHR13335.orig.30.pi,-,6.5e-05,21.0,1.0,6.5e-05,21.0,1.0
KAF4645770.1,-,PTHR13335.orig.30.pi,-,0.00013,20.0,8.0,0.00013,20.0,8.0
KAF4639367.1,-,PTHR13335.orig.30.pi,-,0.00036,18.5,5.1,0.00058,17.8,5.1
KAF4639106.1,-,PTHR13335.orig.30.pi,-,0.00095,17.1,7.4,0.0021,16.0,8.4
KAF4640235.1,-,PTHR13335.orig.30.pi,-,0.0011,16.9,8.6,0.0029,15.5,6.9
KAF4642842.1,-,PTHR13335.orig.30.pi,-,0.0017,16.3,0.0,0.0017,16.3,0.0
KAF4639718.1,-,PTHR13335.orig.30.pi,-,0.0024,15.8,5.3,0.0033,15.3,4.3
KAF4643873.1,-,PTHR13335.orig.30.pi,-,0.0026,15.7,0.7,0.003,15.5,0.7
KAF4644734.1,-,PTHR13335.orig.30.pi,-,0.014,13.2,8.2,0.015,13.2,8.2
KAF4643874.1,-,PTHR13335.orig.30.pi,-,0.019,12.8,2.0,0.0024,15.8,7.5
KAF4641040.1,-,PTHR13335.orig.30.pi,-,0.021,12.7,4.6,0.03,12.2,4.6
KAF4641019.1,-,PTHR13335.orig.30.pi,-,0.034,12.0,8.3,0.072,10.9,2.4
KAF4639379.1,-,PTHR13335.orig.30.pi,-,0.049,11.5,9.1,0.13,10.1,1.3
KAF4641994.1,-,PTHR13335.orig.30.pi,-,0.056,11.3,4.3,0.086,10.6,4.3
KAF4638777.1,-,PTHR13335.orig.30.pi,-,0.078,10.8,5.9,0.1,10.4,5.9
KAF4646076.1,-,PTHR13335.orig.30.pi,-,0.13,10.0,4.0,0.012,13.4,1.4
KAF4645154.1,-,PTHR13335.orig.30.pi,-,0.43,8.3,8.3,0.62,7.8,8.3
KAF4646149.1,-,PTHR13335.orig.30.pi,-,0.72,7.6,6.7,0.0015,16.4,6.8
KAF4642143.1,-,PTHR13335.orig.30.pi,-,1.2,6.8,9.9,0.21,9.3,9.9
KAF4639860.1,-,PTHR13335.orig.30.pi,-,1.3,6.8,8.9,0.031,12.1,0.5
KAF4641292.1,-,PTHR13335.orig.30.pi,-,3.9,5.2,4.8,2.1,6.1,1.2
KAF4642283.1,-,PTHR13335.orig.30.pi,-,5.4,4.7,3.1,6.2,4.5,3.1
KAF4639535.1,-,PTHR13335.orig.30.pi,-,6.1,4.5,1.2,0.03,12.2,0.1
KAF4656603.1,-,PTHR13335.orig.30.pi,-,4.9e-07,28.3,0.0,8.8e-07,27.5,0.0
KAF4656183.1,-,PTHR13335.orig.30.pi,-,0.00038,18.8,0.1,0.00038,18.8,0.1
KAF4655683.1,-,PTHR13335.orig.30.pi,-,0.0007,17.9,2.9,0.0013,17.0,2.9
KAF4671458.1,-,PTHR13335.orig.30.pi,-,0.0013,17.1,6.4,0.0015,16.8,6.4
KAF4674756.1,-,PTHR13335.orig.30.pi,-,4.1e-05,21.8,0.7,4.7e-05,21.6,0.7
KAF4675137.1,-,PTHR13335.orig.30.pi,-,0.0011,17.1,6.4,0.0013,16.8,6.4
KAF4665975.1,-,PTHR13335.orig.30.pi,-,0.47,8.4,3.6,0.53,8.3,3.6
KAF4681569.1,-,PTHR13335.orig.30.pi,-,0.00051,18.9,0.6,0.0006,18.7,0.6
KAF4692258.1,-,PTHR13335.orig.30.pi,-,0.00095,18.0,5.7,0.0011,17.8,5.7
