tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
GMH97442.1,-,PTHR13298.orig.30.pi,-,0.0029,14.7,0.4,0.23,8.4,0.0
GMI01817.1,-,PTHR13298.orig.30.pi,-,0.015,12.3,0.2,0.018,12.0,0.2
GMI06867.1,-,PTHR13298.orig.30.pi,-,0.12,9.3,0.0,0.15,9.0,0.0
GMH97022.1,-,PTHR13298.orig.30.pi,-,7.8,3.3,4.1,0.45,7.4,0.1
GMH67534.1,-,PTHR13298.orig.30.pi,-,6e-144,477.5,0.0,6e-143,475.9,0.0
GMH65913.1,-,PTHR13298.orig.30.pi,-,0.003,14.7,0.4,0.24,8.4,0.0
GMH97547.1,-,PTHR13298.orig.30.pi,-,0.017,12.2,0.3,0.02,12.0,0.3
GMH99457.1,-,PTHR13298.orig.30.pi,-,0.13,9.2,0.0,0.16,8.9,0.0
GMH88804.1,-,PTHR13298.orig.30.pi,-,0.9,6.5,4.4,0.044,10.8,0.1
GMI44528.1,-,PTHR13298.orig.30.pi,-,4e-155,514.5,0.1,4e-155,514.1,0.1
GMI44527.1,-,PTHR13298.orig.30.pi,-,5e-155,514.5,0.1,5e-155,514.1,0.1
GMI61314.1,-,PTHR13298.orig.30.pi,-,8e-140,463.6,0.8,6e-101,335.0,0.6
GMI60328.1,-,PTHR13298.orig.30.pi,-,0.03,11.1,0.1,0.38,7.4,0.0
GMI49502.1,-,PTHR13298.orig.30.pi,-,0.03,11.0,0.0,0.04,10.6,0.0
KAK1745066.1,-,PTHR13298.orig.30.pi,-,0.014,12.7,1.6,0.65,7.1,0.7
KAK1738750.1,-,PTHR13298.orig.30.pi,-,0.088,10.0,0.1,0.52,7.4,0.0
KAK1947908.1,-,PTHR13298.orig.30.pi,-,0.0,1118.0,0.0,0.0,1117.6,0.0
KAK1936928.1,-,PTHR13298.orig.30.pi,-,0.096,9.8,0.0,0.13,9.4,0.0
KAK1948250.1,-,PTHR13298.orig.30.pi,-,0.16,9.1,0.0,0.48,7.5,0.0
KAK7232800.1,-,PTHR13298.orig.30.pi,-,0.0024,14.7,0.1,0.1,9.3,0.1
KAK7232395.1,-,PTHR13298.orig.30.pi,-,0.0092,12.7,0.5,0.1,9.3,0.0
KAK7231040.1,-,PTHR13298.orig.30.pi,-,0.031,11.0,0.0,0.031,11.0,0.0
KAK7241192.1,-,PTHR13298.orig.30.pi,-,0.11,9.2,0.1,0.38,7.4,0.0
KAK7249238.1,-,PTHR13298.orig.30.pi,-,0.2,8.3,0.1,7.0,3.2,0.1
KAK7237839.1,-,PTHR13298.orig.30.pi,-,0.24,8.0,0.4,0.45,7.2,0.4
KAK8799294.1,-,PTHR13298.orig.30.pi,-,4e-103,341.3,3.2,4e-103,340.7,3.2
KAK8796065.1,-,PTHR13298.orig.30.pi,-,1.6e-44,150.3,2.7,2.4e-44,149.8,2.7
KAK8796066.1,-,PTHR13298.orig.30.pi,-,4.8e-40,135.5,2.2,4.8e-40,135.5,2.2
KAK8808816.1,-,PTHR13298.orig.30.pi,-,1.7e-94,315.7,1.1,5.2e-94,314.1,1.1
KAK8792403.1,-,PTHR13298.orig.30.pi,-,3e-49,165.8,9.8,4e-49,165.4,9.8
KAK8796426.1,-,PTHR13298.orig.30.pi,-,0.0063,12.4,0.4,0.084,8.7,0.0
KAK8789340.1,-,PTHR13298.orig.30.pi,-,0.013,11.4,1.1,0.18,7.6,0.6
KAK8801023.1,-,PTHR13298.orig.30.pi,-,0.015,11.2,0.7,0.04,9.8,0.3
KAK8803221.1,-,PTHR13298.orig.30.pi,-,4.3e-91,304.8,1.9,7.4e-91,304.0,1.9
KAK8791010.1,-,PTHR13298.orig.30.pi,-,0.0011,15.3,0.1,0.037,10.2,0.0
KAK8793438.1,-,PTHR13298.orig.30.pi,-,0.0031,13.8,1.1,0.0048,13.1,1.1
KAK8829430.1,-,PTHR13298.orig.30.pi,-,1.8e-92,309.3,6.8,2.9e-92,308.6,6.8
KAK8828766.1,-,PTHR13298.orig.30.pi,-,2.9e-57,192.6,0.0,5.3e-57,191.8,0.0
KAK8828765.1,-,PTHR13298.orig.30.pi,-,7.6e-17,58.8,1.0,9.9e-17,58.4,1.0
KAK8832613.1,-,PTHR13298.orig.30.pi,-,0.04,10.0,0.6,0.091,8.8,0.3
KAK8818879.1,-,PTHR13298.orig.30.pi,-,0.041,10.0,0.1,0.34,7.0,0.1
KAK8833490.1,-,PTHR13298.orig.30.pi,-,0.043,9.9,0.1,0.14,8.2,0.0
KAK8833489.1,-,PTHR13298.orig.30.pi,-,0.058,9.5,0.1,0.18,7.9,0.0
KAK8829318.1,-,PTHR13298.orig.30.pi,-,0.15,8.1,4.9,0.15,8.1,3.4
KAK8823128.1,-,PTHR13298.orig.30.pi,-,1.6e-94,315.7,1.2,4.7e-94,314.1,1.2
KAK8818614.1,-,PTHR13298.orig.30.pi,-,0.0034,13.2,0.7,0.0091,11.8,0.3
KAK8823913.1,-,PTHR13298.orig.30.pi,-,0.012,11.4,1.1,0.16,7.6,0.6
KAK8824242.1,-,PTHR13298.orig.30.pi,-,9e-96,320.0,7.8,1.6e-95,319.2,7.8
KAK8811860.1,-,PTHR13298.orig.30.pi,-,9.5e-93,310.0,6.6,1.5e-92,309.4,6.6
KAK8812118.1,-,PTHR13298.orig.30.pi,-,0.011,11.7,0.1,0.21,7.5,0.0
KAK8826827.1,-,PTHR13298.orig.30.pi,-,0.038,10.0,0.1,0.3,7.0,0.1
KAL0587030.1,-,PTHR13298.orig.30.pi,-,8e-183,606.7,0.0,4e-183,606.4,0.0
KAL0587029.1,-,PTHR13298.orig.30.pi,-,8e-144,478.2,7.9,8e-104,344.6,2.1
CEG38557.1,-,PTHR13298.orig.30.pi,-,0.0,1082.5,0.7,0.0,1082.2,0.7
CEG35425.1,-,PTHR13298.orig.30.pi,-,0.059,10.4,0.6,3.2,4.7,0.0
CEG48651.1,-,PTHR13298.orig.30.pi,-,0.16,9.0,0.0,0.56,7.2,0.0
VEU36361.1,-,PTHR13298.orig.30.pi,-,0.013,12.2,0.5,0.65,6.6,0.1
VFT90430.1,-,PTHR13298.orig.30.pi,-,0.014,12.9,0.1,0.094,10.2,0.0
VFT81093.1,-,PTHR13298.orig.30.pi,-,0.071,10.6,0.3,0.1,10.1,0.3
VFT86695.1,-,PTHR13298.orig.30.pi,-,3.4,5.0,8.5,1.6,6.1,2.0
CAB1120764.1,-,PTHR13298.orig.30.pi,-,4e-176,585.4,0.0,4e-176,584.9,0.0
CAB1103924.1,-,PTHR13298.orig.30.pi,-,0.32,8.7,7.6,0.041,11.7,0.1
CAB1108686.1,-,PTHR13298.orig.30.pi,-,1.3,6.7,2.8,14.0,3.2,0.4
CAB9512061.1,-,PTHR13298.orig.30.pi,-,0.0024,16.2,1.8,0.77,7.9,0.5
CAB9514456.1,-,PTHR13298.orig.30.pi,-,0.016,13.5,0.3,0.016,13.5,0.3
CAB9529398.1,-,PTHR13298.orig.30.pi,-,0.018,13.3,0.7,0.41,8.8,0.1
CAB9517740.1,-,PTHR13298.orig.30.pi,-,0.047,11.9,1.0,0.44,8.7,0.3
CAB9509979.1,-,PTHR13298.orig.30.pi,-,0.11,10.7,0.0,0.22,9.7,0.0
CAB9520193.1,-,PTHR13298.orig.30.pi,-,0.44,8.7,0.0,11.0,4.1,0.0
CAH0379349.1,-,PTHR13298.orig.30.pi,-,0.004,14.4,7.2,0.0051,14.0,7.2
CAH0368805.1,-,PTHR13298.orig.30.pi,-,0.0084,13.3,0.0,0.0084,13.3,0.0
CAH0379561.1,-,PTHR13298.orig.30.pi,-,0.017,12.3,0.1,0.024,11.8,0.1
CAH0373641.1,-,PTHR13298.orig.30.pi,-,0.21,8.6,1.3,3.5,4.6,0.0
CAH0380131.1,-,PTHR13298.orig.30.pi,-,0.27,8.3,1.1,3.9,4.5,0.1
CAH0477092.1,-,PTHR13298.orig.30.pi,-,0.0,1088.7,0.7,0.0,1088.3,0.7
CAH0479952.1,-,PTHR13298.orig.30.pi,-,0.0014,15.2,0.1,0.0021,14.6,0.1
CAH0477374.1,-,PTHR13298.orig.30.pi,-,0.0044,13.5,0.8,0.6,6.4,0.5
CAH0493114.1,-,PTHR13298.orig.30.pi,-,0.0,1082.9,0.1,0.0,1082.6,0.1
CAH0490197.1,-,PTHR13298.orig.30.pi,-,0.00019,18.0,0.1,0.00032,17.3,0.1
CAH0492828.1,-,PTHR13298.orig.30.pi,-,0.05,10.0,9.1,0.0056,13.1,0.4
CAH0492827.1,-,PTHR13298.orig.30.pi,-,0.13,8.6,0.6,0.0057,13.1,0.4
CAH0489311.1,-,PTHR13298.orig.30.pi,-,0.35,7.2,4.5,0.57,6.5,0.0
CAK7940518.1,-,PTHR13298.orig.30.pi,-,0.0,1101.7,0.2,0.0,1101.2,0.2
CAK7940720.1,-,PTHR13298.orig.30.pi,-,0.005,15.1,2.9,0.35,9.0,0.1
CAK7947466.1,-,PTHR13298.orig.30.pi,-,0.087,10.9,0.0,0.27,9.3,0.0
CAK7935156.1,-,PTHR13298.orig.30.pi,-,0.33,9.1,0.0,0.47,8.5,0.0
CAH0517816.1,-,PTHR13298.orig.30.pi,-,0.0,1088.2,0.1,0.0,1087.7,0.1
CAH0514903.1,-,PTHR13298.orig.30.pi,-,0.0011,15.4,0.1,0.0017,14.8,0.1
CAH0517030.1,-,PTHR13298.orig.30.pi,-,0.0031,14.0,0.8,0.51,6.6,0.5
CAH0521017.1,-,PTHR13298.orig.30.pi,-,0.0071,12.8,2.3,0.0082,12.6,0.4
CAJ1960031.1,-,PTHR13298.orig.30.pi,-,0.012,13.3,0.3,0.051,11.3,0.0
CAJ1959406.1,-,PTHR13298.orig.30.pi,-,0.027,12.2,0.1,1.1,6.9,0.0
CAJ1935158.1,-,PTHR13298.orig.30.pi,-,0.033,11.9,0.4,2.3,5.8,0.0
CAJ1956407.1,-,PTHR13298.orig.30.pi,-,0.042,11.5,0.5,2.8,5.5,0.0
CAJ1954727.1,-,PTHR13298.orig.30.pi,-,0.095,10.4,0.0,0.095,10.4,0.0
CAI5704966.1,-,PTHR13298.orig.30.pi,-,0.0,1098.5,0.0,0.0,1098.1,0.0
CAI5724068.1,-,PTHR13298.orig.30.pi,-,0.055,10.0,9.1,0.0061,13.1,0.4
CAI5724064.1,-,PTHR13298.orig.30.pi,-,0.14,8.6,0.6,0.0062,13.1,0.4
CAI5725809.1,-,PTHR13298.orig.30.pi,-,0.14,8.6,4.9,2.0,4.9,0.0
CAI5725813.1,-,PTHR13298.orig.30.pi,-,0.16,8.5,5.0,1.9,4.9,0.0
CAI5721378.1,-,PTHR13298.orig.30.pi,-,0.0,1082.9,0.1,0.0,1082.6,0.1
CAI5718629.1,-,PTHR13298.orig.30.pi,-,0.0002,18.0,0.1,0.00034,17.3,0.1
CAI5711921.1,-,PTHR13298.orig.30.pi,-,0.053,10.0,9.1,0.0059,13.1,0.4
CAI5711926.1,-,PTHR13298.orig.30.pi,-,0.13,8.6,0.6,0.0059,13.1,0.4
CAI5730116.1,-,PTHR13298.orig.30.pi,-,0.62,6.4,4.7,0.6,6.5,0.0
CAI5730119.1,-,PTHR13298.orig.30.pi,-,0.67,6.3,4.8,0.6,6.5,0.0
CAI5739336.1,-,PTHR13298.orig.30.pi,-,0.0,1096.0,0.8,0.0,1095.4,0.8
CAI5711885.1,-,PTHR13298.orig.30.pi,-,0.006,13.1,0.0,0.006,13.1,0.0
CAI5711419.1,-,PTHR13298.orig.30.pi,-,0.0093,12.4,6.1,0.046,10.1,0.5
CAI5740940.1,-,PTHR13298.orig.30.pi,-,0.01,12.3,0.1,0.014,11.9,0.1
CAI5740937.1,-,PTHR13298.orig.30.pi,-,0.011,12.2,0.1,0.015,11.8,0.1
CAI5711890.1,-,PTHR13298.orig.30.pi,-,0.021,11.3,0.2,0.027,10.9,0.2
CAI5711923.1,-,PTHR13298.orig.30.pi,-,2.2,4.6,8.7,10.0,2.4,0.0
CAI5729349.1,-,PTHR13298.orig.30.pi,-,0.0,1099.6,0.1,0.0,1099.2,0.1
