tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
KAH9104670.1,-,PTHR11139.orig.30.pi,-,6.9e-23,80.5,4.0,6.9e-23,80.5,4.0
KAH9100177.1,-,PTHR11139.orig.30.pi,-,9.6e-21,73.4,0.0,1e-20,73.4,0.0
KAH9158437.1,-,PTHR11139.orig.30.pi,-,1.2e-19,69.8,2.0,1.4e-19,69.6,2.0
KAH9122785.1,-,PTHR11139.orig.30.pi,-,7.1e-19,67.2,0.9,1.9e-18,65.8,0.1
KAH9097867.1,-,PTHR11139.orig.30.pi,-,1.8e-17,62.6,0.3,1.5e-15,56.2,0.1
KAH9122343.1,-,PTHR11139.orig.30.pi,-,1.3e-15,56.4,5.3,1.9e-15,55.8,0.3
KAH9127125.1,-,PTHR11139.orig.30.pi,-,1.6e-14,52.8,0.0,1.9e-14,52.5,0.0
KAH9122079.1,-,PTHR11139.orig.30.pi,-,5e-14,51.1,0.1,5e-14,51.1,0.1
KAH9131697.1,-,PTHR11139.orig.30.pi,-,6.2e-14,50.8,3.9,6.2e-14,50.8,3.9
KAH9153346.1,-,PTHR11139.orig.30.pi,-,2.2e-12,45.7,6.2,2.8e-12,45.4,4.4
KAH9121196.1,-,PTHR11139.orig.30.pi,-,1.2e-11,43.2,1.1,1.2e-10,39.9,1.1
KAH9086299.1,-,PTHR11139.orig.30.pi,-,2.5e-10,38.9,1.2,2.5e-10,38.9,1.2
KAH9135172.1,-,PTHR11139.orig.30.pi,-,1.7e-09,36.1,1.5,3.6e-09,35.0,0.2
KAH9132658.1,-,PTHR11139.orig.30.pi,-,4.6e-09,34.7,0.5,1e-08,33.5,0.0
KAH9135173.1,-,PTHR11139.orig.30.pi,-,1.6e-08,32.9,1.8,2.9e-07,28.7,1.8
KAH9160577.1,-,PTHR11139.orig.30.pi,-,1.8e-08,32.7,0.3,4.6e-08,31.3,0.0
KAH9135175.1,-,PTHR11139.orig.30.pi,-,1.9e-08,32.6,2.2,1.7e-07,29.5,2.2
KAH9098887.1,-,PTHR11139.orig.30.pi,-,1.1e-07,30.0,0.0,4.5e-05,21.4,0.0
KAH9129181.1,-,PTHR11139.orig.30.pi,-,3.5e-07,28.4,0.0,0.00097,17.0,0.0
KAH9135174.1,-,PTHR11139.orig.30.pi,-,7e-07,27.4,0.8,2.2e-06,25.8,0.8
KAH9135176.1,-,PTHR11139.orig.30.pi,-,3.6e-05,21.8,1.4,5.1e-05,21.3,0.2
KAH9135813.1,-,PTHR11139.orig.30.pi,-,0.00016,19.6,3.1,0.00089,17.1,3.6
KAH9135254.1,-,PTHR11139.orig.30.pi,-,0.00047,18.1,2.0,0.00054,17.9,2.0
KAH9159693.1,-,PTHR11139.orig.30.pi,-,0.00071,17.5,6.8,0.011,13.5,1.1
KAH9130686.1,-,PTHR11139.orig.30.pi,-,0.0025,15.7,0.1,0.0031,15.4,0.1
KAH9123468.1,-,PTHR11139.orig.30.pi,-,0.0035,15.2,0.0,0.0037,15.1,0.0
KAH9159616.1,-,PTHR11139.orig.30.pi,-,0.03,12.1,0.1,0.033,11.9,0.1
KAH9159615.1,-,PTHR11139.orig.30.pi,-,0.037,11.8,0.1,0.042,11.6,0.1
KAH9161082.1,-,PTHR11139.orig.30.pi,-,0.078,10.7,0.0,0.085,10.6,0.0
KAH9135321.1,-,PTHR11139.orig.30.pi,-,0.087,10.5,6.5,0.097,10.4,2.2
KAH9117468.1,-,PTHR11139.orig.30.pi,-,0.15,9.8,5.8,0.18,9.5,5.8
KAH9159614.1,-,PTHR11139.orig.30.pi,-,0.16,9.7,0.1,0.25,9.0,0.1
KAH9138118.1,-,PTHR11139.orig.30.pi,-,0.66,7.6,4.7,1.1,6.9,0.1
KAH9182281.1,-,PTHR11139.orig.30.pi,-,7e-276,917.4,3.2,3e-276,917.1,3.2
KAH9191943.1,-,PTHR11139.orig.30.pi,-,3e-235,782.8,9.0,3e-235,782.8,9.0
KAH9195739.1,-,PTHR11139.orig.30.pi,-,6e-219,728.8,2.5,6e-219,727.4,2.5
KAH9185331.1,-,PTHR11139.orig.30.pi,-,4e-206,688.3,0.6,8e-207,688.1,0.6
KAH9192566.1,-,PTHR11139.orig.30.pi,-,2e-179,595.1,0.0,2e-175,583.9,0.0
KAH9189689.1,-,PTHR11139.orig.30.pi,-,7e-169,562.0,1.5,7e-169,562.0,1.5
KAH9164927.1,-,PTHR11139.orig.30.pi,-,2e-143,477.8,0.2,4e-143,477.5,0.2
KAH9186780.1,-,PTHR11139.orig.30.pi,-,5e-131,436.9,5.1,3e-130,436.6,5.1
KAH9194222.1,-,PTHR11139.orig.30.pi,-,2e-115,383.0,1.1,2e-115,383.0,1.1
KAH9186781.1,-,PTHR11139.orig.30.pi,-,3e-94,317.2,0.3,3.4e-94,317.0,0.3
KAH9180935.1,-,PTHR11139.orig.30.pi,-,6.3e-94,316.1,4.7,7.8e-94,315.8,4.7
KAH9181037.1,-,PTHR11139.orig.30.pi,-,2.7e-50,171.3,0.1,3e-50,171.2,0.1
KAH9159754.1,-,PTHR11139.orig.30.pi,-,2.7e-49,168.1,0.1,3e-49,167.9,0.1
KAH9187086.1,-,PTHR11139.orig.30.pi,-,2e-23,82.2,4.7,2.8e-23,81.7,1.7
KAH9191854.1,-,PTHR11139.orig.30.pi,-,6.4e-23,80.5,4.0,6.4e-23,80.5,4.0
KAH9182077.1,-,PTHR11139.orig.30.pi,-,8.9e-21,73.4,0.0,9.2e-21,73.4,0.0
KAH9185822.1,-,PTHR11139.orig.30.pi,-,7.5e-19,67.0,1.2,1.7e-18,65.9,0.1
KAH9195671.1,-,PTHR11139.orig.30.pi,-,1.7e-17,62.6,0.3,1.4e-15,56.2,0.1
KAH9186194.1,-,PTHR11139.orig.30.pi,-,1.2e-15,56.4,5.4,1.8e-15,55.8,0.3
KAH9196564.1,-,PTHR11139.orig.30.pi,-,4.6e-14,51.1,0.1,4.6e-14,51.1,0.1
KAH9197099.1,-,PTHR11139.orig.30.pi,-,5.7e-14,50.8,3.9,5.7e-14,50.8,3.9
KAH9195397.1,-,PTHR11139.orig.30.pi,-,2.6e-13,48.7,5.8,3.3e-13,48.3,4.1
KAH9188030.1,-,PTHR11139.orig.30.pi,-,1.1e-11,43.2,1.1,1.1e-10,39.9,1.1
KAH9195351.1,-,PTHR11139.orig.30.pi,-,2.3e-10,38.9,1.2,2.3e-10,38.9,1.2
KAH9192883.1,-,PTHR11139.orig.30.pi,-,1.6e-09,36.1,1.5,3.3e-09,35.0,0.2
KAH9192159.1,-,PTHR11139.orig.30.pi,-,2.3e-09,35.5,0.4,6.9e-09,34.0,0.0
KAH9192882.1,-,PTHR11139.orig.30.pi,-,1.4e-08,32.9,1.8,2.7e-07,28.7,1.8
KAH9192880.1,-,PTHR11139.orig.30.pi,-,1.8e-08,32.6,2.2,1.6e-07,29.5,2.2
KAH9191532.1,-,PTHR11139.orig.30.pi,-,1.8e-08,32.6,0.3,4.4e-08,31.3,0.0
KAH9196579.1,-,PTHR11139.orig.30.pi,-,1.1e-07,30.0,0.0,4.2e-05,21.4,0.0
KAH9192013.1,-,PTHR11139.orig.30.pi,-,3.3e-07,28.4,0.0,0.0009,17.0,0.0
KAH9192881.1,-,PTHR11139.orig.30.pi,-,6.5e-07,27.4,0.8,2e-06,25.8,0.8
KAH9192879.1,-,PTHR11139.orig.30.pi,-,3.3e-05,21.8,1.4,4.8e-05,21.3,0.2
KAH9196698.1,-,PTHR11139.orig.30.pi,-,0.00025,18.9,4.0,0.00056,17.7,1.9
KAH9197285.1,-,PTHR11139.orig.30.pi,-,0.00043,18.1,2.0,0.0005,17.9,2.0
KAH9186668.1,-,PTHR11139.orig.30.pi,-,0.00066,17.5,6.8,0.01,13.5,1.1
KAH9167897.1,-,PTHR11139.orig.30.pi,-,0.0022,15.7,0.1,0.0027,15.5,0.1
KAH9167640.1,-,PTHR11139.orig.30.pi,-,0.024,12.3,0.1,0.027,12.1,0.1
KAH9167641.1,-,PTHR11139.orig.30.pi,-,0.024,12.3,0.1,0.027,12.1,0.1
KAH9183006.1,-,PTHR11139.orig.30.pi,-,0.027,12.1,1.1,0.11,10.1,0.2
KAH9186374.1,-,PTHR11139.orig.30.pi,-,0.072,10.7,0.0,0.078,10.6,0.0
KAH9180978.1,-,PTHR11139.orig.30.pi,-,0.081,10.5,6.5,0.09,10.4,2.2
KAH9182617.1,-,PTHR11139.orig.30.pi,-,0.11,10.1,0.1,0.14,9.8,0.1
KAH9184972.1,-,PTHR11139.orig.30.pi,-,0.14,9.8,5.8,0.16,9.5,5.8
KAH9184289.1,-,PTHR11139.orig.30.pi,-,0.3,8.6,0.0,0.36,8.4,0.0
KAH9191941.1,-,PTHR11139.orig.30.pi,-,0.61,7.6,4.7,1.0,6.9,0.1
GFH57440.1,-,PTHR11139.orig.30.pi,-,0.0,1206.3,9.1,0.0,1206.0,9.1
GFH45808.1,-,PTHR11139.orig.30.pi,-,2e-173,575.4,3.0,5e-173,575.0,3.0
GFH47284.1,-,PTHR11139.orig.30.pi,-,5e-172,572.3,3.9,1e-172,572.1,3.9
GFH59256.1,-,PTHR11139.orig.30.pi,-,8e-134,447.2,1.7,8e-134,444.9,5.8
GFH58539.1,-,PTHR11139.orig.30.pi,-,8.3e-22,76.8,0.3,2.1e-21,75.4,0.3
GFH49491.1,-,PTHR11139.orig.30.pi,-,4.4e-16,57.8,0.0,8e-16,56.9,0.0
GFH58319.1,-,PTHR11139.orig.30.pi,-,4.1e-10,38.0,0.0,7.2e-10,37.2,0.0
GFH57743.1,-,PTHR11139.orig.30.pi,-,3.8e-08,31.4,0.1,5.3e-08,31.0,0.1
GFH56248.1,-,PTHR11139.orig.30.pi,-,0.00034,18.3,0.4,0.00047,17.9,0.4
GFH48290.1,-,PTHR11139.orig.30.pi,-,0.01,13.4,0.3,0.011,13.3,0.3
KAI2511762.1,-,PTHR11139.orig.30.pi,-,0.0,1265.2,6.3,0.0,1264.9,6.3
KAI2507517.1,-,PTHR11139.orig.30.pi,-,2e-175,581.9,0.3,2e-175,581.9,0.3
KAI2509200.1,-,PTHR11139.orig.30.pi,-,2e-82,278.3,3.3,3.7e-82,277.5,3.3
KAI2509201.1,-,PTHR11139.orig.30.pi,-,1.2e-76,259.2,7.6,1.5e-76,258.9,7.6
KAI2513894.1,-,PTHR11139.orig.30.pi,-,2e-28,99.2,0.9,2e-28,99.2,0.9
KAI2511344.1,-,PTHR11139.orig.30.pi,-,4.2e-12,45.0,1.1,1.4e-10,40.0,0.1
KAI2496048.1,-,PTHR11139.orig.30.pi,-,1.1e-10,40.4,0.2,9.8e-07,27.2,0.1
KAI2507902.1,-,PTHR11139.orig.30.pi,-,1.1e-10,40.4,0.2,9.8e-07,27.2,0.1
KAI2504936.1,-,PTHR11139.orig.30.pi,-,1.1e-09,37.0,1.2,5.9e-09,34.6,1.2
KAI2508188.1,-,PTHR11139.orig.30.pi,-,8.8e-07,27.4,0.7,4.1e-06,25.2,0.7
KAI2501893.1,-,PTHR11139.orig.30.pi,-,0.017,13.1,1.4,0.064,11.3,0.6
KAI2504943.1,-,PTHR11139.orig.30.pi,-,0.047,11.7,0.3,0.048,11.7,0.3
KAI2513388.1,-,PTHR11139.orig.30.pi,-,0.05,11.6,0.3,0.05,11.6,0.3
KAI2500241.1,-,PTHR11139.orig.30.pi,-,0.095,10.7,0.1,0.1,10.6,0.1
KAI2490838.1,-,PTHR11139.orig.30.pi,-,0.52,8.2,0.2,0.67,7.9,0.2
KAI9910180.1,-,PTHR11139.orig.30.pi,-,0.0,1956.7,9.3,0.0,1956.1,9.3
KAI9920631.1,-,PTHR11139.orig.30.pi,-,0.0,1452.9,2.0,0.0,1452.7,2.0
KAI9912292.1,-,PTHR11139.orig.30.pi,-,8e-225,747.7,3.4,1e-225,747.2,3.4
KAI9907091.1,-,PTHR11139.orig.30.pi,-,9e-175,581.0,4.0,9e-173,575.5,4.0
KAI9920681.1,-,PTHR11139.orig.30.pi,-,2e-115,384.8,1.9,8e-115,384.2,1.9
KAI9915550.1,-,PTHR11139.orig.30.pi,-,6.8e-44,150.1,0.3,1e-43,149.5,0.3
KAI9916773.1,-,PTHR11139.orig.30.pi,-,3.7e-22,78.0,0.1,4.6e-22,77.6,0.1
KAI9914533.1,-,PTHR11139.orig.30.pi,-,2.9e-20,71.7,0.0,4.8e-20,70.9,0.0
KAI9921350.1,-,PTHR11139.orig.30.pi,-,8.5e-20,70.1,2.9,8.3e-19,66.8,1.9
KAI9895462.1,-,PTHR11139.orig.30.pi,-,5.3e-19,67.5,0.1,5.7e-19,67.4,0.1
KAI9915473.1,-,PTHR11139.orig.30.pi,-,1.1e-18,66.4,0.3,1.1e-18,66.4,0.3
KAI9914694.1,-,PTHR11139.orig.30.pi,-,4.9e-15,54.3,0.4,5.4e-15,54.2,0.4
KAI9914250.1,-,PTHR11139.orig.30.pi,-,1.4e-14,52.8,0.5,1.4e-14,52.8,0.5
KAI9895722.1,-,PTHR11139.orig.30.pi,-,1.6e-14,52.6,1.1,2.8e-14,51.8,0.1
KAI9913991.1,-,PTHR11139.orig.30.pi,-,1.8e-14,52.4,0.9,2e-14,52.3,0.9
KAI9913202.1,-,PTHR11139.orig.30.pi,-,4.5e-14,51.1,4.1,6.7e-14,50.6,0.0
KAI9917207.1,-,PTHR11139.orig.30.pi,-,5.1e-14,51.0,0.1,6.1e-14,50.7,0.1
KAI9917544.1,-,PTHR11139.orig.30.pi,-,7e-13,47.2,0.0,7.6e-13,47.1,0.0
KAI9918785.1,-,PTHR11139.orig.30.pi,-,1.2e-12,46.4,0.1,1.3e-12,46.3,0.1
KAI9917206.1,-,PTHR11139.orig.30.pi,-,2.1e-10,38.9,0.0,2.2e-10,38.9,0.0
KAI9914583.1,-,PTHR11139.orig.30.pi,-,2.7e-10,38.6,0.1,4.5e-09,34.6,0.0
KAI9914406.1,-,PTHR11139.orig.30.pi,-,2.9e-10,38.5,0.2,7.8e-10,37.1,0.2
KAI9912814.1,-,PTHR11139.orig.30.pi,-,4e-10,38.0,5.6,7.6e-09,33.8,3.8
KAI9921537.1,-,PTHR11139.orig.30.pi,-,6.4e-10,37.4,0.3,1.4e-09,36.2,0.3
KAI9895341.1,-,PTHR11139.orig.30.pi,-,1.7e-09,36.0,1.0,1.7e-09,36.0,1.0
KAI9921457.1,-,PTHR11139.orig.30.pi,-,5.9e-09,34.1,3.0,0.00014,19.7,0.3
KAI9915474.1,-,PTHR11139.orig.30.pi,-,1.8e-08,32.5,0.0,0.0021,15.8,0.1
KAI9917781.1,-,PTHR11139.orig.30.pi,-,2e-08,32.4,0.1,2.4e-08,32.1,0.1
KAI9907125.1,-,PTHR11139.orig.30.pi,-,2.5e-08,32.1,0.0,3.9e-08,31.4,0.0
KAI9895464.1,-,PTHR11139.orig.30.pi,-,8.2e-07,27.0,0.1,0.0045,14.6,0.0
KAI9895779.1,-,PTHR11139.orig.30.pi,-,2.4e-06,25.5,0.9,3.1e-05,21.8,0.9
KAI9905503.1,-,PTHR11139.orig.30.pi,-,1.4e-05,23.0,4.9,0.0051,14.5,1.5
KAI9909453.1,-,PTHR11139.orig.30.pi,-,4.7e-05,21.2,0.7,5.4e-05,21.0,0.7
KAI9910867.1,-,PTHR11139.orig.30.pi,-,9.8e-05,20.2,0.2,0.00015,19.5,0.2
KAI9917124.1,-,PTHR11139.orig.30.pi,-,0.00011,20.0,0.1,0.00012,19.9,0.1
KAI9913320.1,-,PTHR11139.orig.30.pi,-,0.00018,19.3,0.6,0.00019,19.2,0.6
KAI9914899.1,-,PTHR11139.orig.30.pi,-,0.00029,18.6,0.2,0.004,14.8,0.2
KAI9919531.1,-,PTHR11139.orig.30.pi,-,0.00058,17.6,0.1,0.00058,17.6,0.1
KAI9911726.1,-,PTHR11139.orig.30.pi,-,0.0011,16.7,0.4,0.0012,16.6,0.4
KAI9895446.1,-,PTHR11139.orig.30.pi,-,0.0022,15.7,0.1,0.0026,15.4,0.1
KAI9895454.1,-,PTHR11139.orig.30.pi,-,0.0022,15.7,0.1,0.0026,15.4,0.1
KAI9913051.1,-,PTHR11139.orig.30.pi,-,0.0031,15.2,0.5,0.0032,15.1,0.5
KAI9917812.1,-,PTHR11139.orig.30.pi,-,0.013,13.1,1.1,0.04,11.5,1.3
KAI9909626.1,-,PTHR11139.orig.30.pi,-,0.017,12.7,0.1,0.019,12.6,0.1
KAI9905456.1,-,PTHR11139.orig.30.pi,-,0.019,12.5,0.2,0.023,12.3,0.2
KAI9911243.1,-,PTHR11139.orig.30.pi,-,0.062,10.9,7.5,0.11,10.0,7.3
KAI9907105.1,-,PTHR11139.orig.30.pi,-,0.085,10.4,9.0,0.18,9.3,2.5
KAI9914616.1,-,PTHR11139.orig.30.pi,-,0.18,9.3,0.1,0.21,9.1,0.1
KAI9917601.1,-,PTHR11139.orig.30.pi,-,0.23,9.0,0.2,0.23,9.0,0.2
KAI9994499.1,-,PTHR11139.orig.30.pi,-,0.0,2090.1,8.5,0.0,2088.5,8.5
KAI9999212.1,-,PTHR11139.orig.30.pi,-,0.0,1497.7,7.8,0.0,1497.5,7.8
KAI9986623.1,-,PTHR11139.orig.30.pi,-,9e-226,752.4,2.4,8e-225,748.1,2.4
KAI9986699.1,-,PTHR11139.orig.30.pi,-,3e-222,739.7,3.1,6e-222,737.2,3.0
KAI9995811.1,-,PTHR11139.orig.30.pi,-,8e-207,687.6,5.8,1e-205,687.0,5.8
KAI9996575.1,-,PTHR11139.orig.30.pi,-,2e-174,579.2,2.5,2e-174,578.8,2.5
KAI9981300.1,-,PTHR11139.orig.30.pi,-,7e-164,546.2,0.0,3e-157,524.0,0.0
KAI9981209.1,-,PTHR11139.orig.30.pi,-,2e-131,436.5,6.0,9e-130,432.6,6.0
KAI9997246.1,-,PTHR11139.orig.30.pi,-,4e-120,399.3,6.3,2e-118,397.4,4.5
KAI9999125.1,-,PTHR11139.orig.30.pi,-,3.6e-20,71.4,0.2,3.9e-12,44.8,0.0
KAI9989753.1,-,PTHR11139.orig.30.pi,-,7.9e-20,70.3,1.0,7.8e-19,67.0,0.0
KAI9989916.1,-,PTHR11139.orig.30.pi,-,5.6e-19,67.5,0.2,1.8e-18,65.8,0.2
KAI9995232.1,-,PTHR11139.orig.30.pi,-,4e-15,54.7,0.0,8.4e-15,53.6,0.0
KAI9988084.1,-,PTHR11139.orig.30.pi,-,1.4e-14,52.9,3.1,2.1e-14,52.3,0.0
KAI9992897.1,-,PTHR11139.orig.30.pi,-,3.9e-14,51.4,0.0,6.1e-14,50.8,0.0
KAI9992907.1,-,PTHR11139.orig.30.pi,-,2.3e-13,48.8,0.8,3.9e-13,48.1,0.0
KAI9992677.1,-,PTHR11139.orig.30.pi,-,3e-13,48.5,0.0,5.2e-13,47.7,0.0
KAI9979494.1,-,PTHR11139.orig.30.pi,-,3.1e-13,48.4,0.8,4.9e-13,47.8,0.0
KAI9999063.1,-,PTHR11139.orig.30.pi,-,3e-11,41.8,3.8,1.7e-10,39.3,0.8
KAI9993124.1,-,PTHR11139.orig.30.pi,-,4.9e-11,41.1,0.1,4.9e-11,41.1,0.1
KAI9993989.1,-,PTHR11139.orig.30.pi,-,1.6e-10,39.5,9.9,4e-06,24.8,0.0
KAI9995178.1,-,PTHR11139.orig.30.pi,-,1.9e-10,39.2,0.6,3.2e-10,38.4,0.0
KAI9995453.1,-,PTHR11139.orig.30.pi,-,9.2e-10,36.9,0.0,1.3e-09,36.4,0.0
KAI9988012.1,-,PTHR11139.orig.30.pi,-,2.4e-09,35.5,5.8,8.7e-09,33.7,4.5
KAI9999061.1,-,PTHR11139.orig.30.pi,-,6.3e-09,34.1,1.3,2e-08,32.4,1.3
KAI9995810.1,-,PTHR11139.orig.30.pi,-,4.1e-08,31.4,0.1,4.9e-08,31.2,0.1
KAI9995791.1,-,PTHR11139.orig.30.pi,-,4.8e-06,24.6,7.9,6e-06,24.3,7.9
KAI9997348.1,-,PTHR11139.orig.30.pi,-,3.4e-05,21.7,1.0,3.4e-05,21.7,1.0
KAI9995340.1,-,PTHR11139.orig.30.pi,-,0.00024,19.0,5.7,0.00051,17.8,5.6
KAI9990281.1,-,PTHR11139.orig.30.pi,-,0.00036,18.3,8.3,0.0026,15.5,8.3
KAI9997873.1,-,PTHR11139.orig.30.pi,-,0.00036,18.3,8.3,0.0026,15.5,8.3
KAI9979501.1,-,PTHR11139.orig.30.pi,-,0.00039,18.2,8.5,0.0027,15.4,8.5
KAI9998052.1,-,PTHR11139.orig.30.pi,-,0.00039,18.2,8.5,0.0027,15.4,8.5
KAJ0410136.1,-,PTHR11139.orig.30.pi,-,7e-219,728.6,1.4,8e-193,639.9,0.0
KAJ0403189.1,-,PTHR11139.orig.30.pi,-,2e-112,376.8,1.1,8.8e-76,255.2,2.4
KAJ0406442.1,-,PTHR11139.orig.30.pi,-,2.5e-92,310.1,0.0,2.8e-92,310.0,0.0
KAJ0401448.1,-,PTHR11139.orig.30.pi,-,5.9e-69,232.6,1.8,2.2e-68,230.6,1.4
KAJ0409150.1,-,PTHR11139.orig.30.pi,-,3.6e-38,130.5,0.0,4e-38,130.3,0.0
KAJ0394320.1,-,PTHR11139.orig.30.pi,-,9.7e-22,75.9,0.1,1.9e-21,74.9,0.1
KAJ0398380.1,-,PTHR11139.orig.30.pi,-,5.7e-13,46.8,0.1,6.6e-13,46.6,0.1
KAJ0412558.1,-,PTHR11139.orig.30.pi,-,7.5e-13,46.4,1.1,2.1e-12,45.0,0.0
KAJ0399478.1,-,PTHR11139.orig.30.pi,-,3e-12,44.4,0.2,1.5e-11,42.1,0.2
KAJ0397268.1,-,PTHR11139.orig.30.pi,-,3.3e-11,41.0,1.5,3.8e-11,40.8,1.5
KAJ0407683.1,-,PTHR11139.orig.30.pi,-,4.6e-11,40.5,1.2,4.6e-11,40.5,1.2
KAJ0412531.1,-,PTHR11139.orig.30.pi,-,1.8e-10,38.5,2.1,1.8e-10,38.5,2.1
KAJ0403604.1,-,PTHR11139.orig.30.pi,-,4.5e-06,23.9,6.0,6.1e-06,23.5,6.0
KAJ0393390.1,-,PTHR11139.orig.30.pi,-,1.6e-05,22.1,0.2,0.00032,17.8,0.2
KAJ0398636.1,-,PTHR11139.orig.30.pi,-,0.004,14.2,1.5,0.0042,14.1,1.5
KAJ0400185.1,-,PTHR11139.orig.30.pi,-,0.017,12.1,0.2,0.019,11.9,0.2
KAJ0398698.1,-,PTHR11139.orig.30.pi,-,0.02,11.8,0.4,0.023,11.7,0.4
KAJ0399949.1,-,PTHR11139.orig.30.pi,-,7.4,3.3,6.4,8.7,3.1,6.4
KAJ0392374.1,-,PTHR11139.orig.30.pi,-,0.0,1054.9,9.2,4e-294,977.8,0.3
KAJ0399792.1,-,PTHR11139.orig.30.pi,-,4e-123,409.2,6.4,4.1e-70,236.4,7.9
KAJ0400209.1,-,PTHR11139.orig.30.pi,-,4.4e-92,309.3,0.0,4.8e-92,309.1,0.0
KAJ0399026.1,-,PTHR11139.orig.30.pi,-,7.8e-68,228.8,8.5,7.8e-68,228.8,8.5
KAJ0405047.1,-,PTHR11139.orig.30.pi,-,6.6e-39,132.9,0.0,7.3e-39,132.7,0.0
KAJ0398832.1,-,PTHR11139.orig.30.pi,-,9.7e-22,75.9,0.1,2e-21,74.9,0.1
KAJ0404845.1,-,PTHR11139.orig.30.pi,-,5.6e-20,70.1,0.5,1.4e-19,68.7,0.5
KAJ0394697.1,-,PTHR11139.orig.30.pi,-,5.7e-13,46.8,0.1,6.6e-13,46.6,0.1
KAJ0394733.1,-,PTHR11139.orig.30.pi,-,8.8e-13,46.2,0.2,4.6e-12,43.8,0.2
KAJ0397139.1,-,PTHR11139.orig.30.pi,-,3.2e-11,41.0,1.5,3.8e-11,40.8,1.5
KAJ0403271.1,-,PTHR11139.orig.30.pi,-,5.7e-11,40.2,1.1,5.7e-11,40.2,1.1
KAJ0409860.1,-,PTHR11139.orig.30.pi,-,2.3e-10,38.2,2.1,2.3e-10,38.2,2.1
KAJ0402540.1,-,PTHR11139.orig.30.pi,-,3.3e-09,34.3,4.0,4.8e-09,33.8,0.2
KAJ0409889.1,-,PTHR11139.orig.30.pi,-,3.3e-08,31.0,0.2,7.6e-08,29.8,0.0
KAJ0400149.1,-,PTHR11139.orig.30.pi,-,4.2e-06,24.0,6.0,5.6e-06,23.6,6.0
KAJ0400354.1,-,PTHR11139.orig.30.pi,-,1.6e-05,22.1,0.2,0.00034,17.7,0.1
KAJ0401396.1,-,PTHR11139.orig.30.pi,-,0.0022,15.0,4.5,0.0026,14.8,4.5
KAJ0397931.1,-,PTHR11139.orig.30.pi,-,0.0048,13.9,0.4,0.0057,13.7,0.4
KAJ0404608.1,-,PTHR11139.orig.30.pi,-,0.013,12.5,0.7,0.016,12.2,0.7
KAJ0403310.1,-,PTHR11139.orig.30.pi,-,0.019,11.9,0.3,0.022,11.7,0.3
KAJ1456935.1,-,PTHR11139.orig.30.pi,-,0.0,1244.6,2.6,0.0,1242.7,2.6
KAJ1446296.1,-,PTHR11139.orig.30.pi,-,9e-164,545.1,0.8,3e-162,538.6,0.0
KAJ1446056.1,-,PTHR11139.orig.30.pi,-,8e-132,440.0,9.7,8e-131,435.2,9.7
KAJ1445123.1,-,PTHR11139.orig.30.pi,-,5e-127,424.3,0.1,8e-127,424.0,0.1
KAJ1444226.1,-,PTHR11139.orig.30.pi,-,4e-116,385.5,0.2,2e-116,385.4,0.2
KAJ1459750.1,-,PTHR11139.orig.30.pi,-,3.8e-75,253.8,0.2,4.3e-75,253.6,0.2
KAJ1461544.1,-,PTHR11139.orig.30.pi,-,2.6e-69,234.4,0.0,3.1e-69,234.2,0.0
KAJ1454637.1,-,PTHR11139.orig.30.pi,-,1.1e-47,162.6,2.3,1.3e-47,162.4,2.3
KAJ1455194.1,-,PTHR11139.orig.30.pi,-,2.1e-22,78.8,0.2,2.1e-22,78.8,0.2
KAJ1454907.1,-,PTHR11139.orig.30.pi,-,1.3e-18,66.2,0.1,1.2e-17,63.1,0.1
KAJ1462745.1,-,PTHR11139.orig.30.pi,-,1.4e-13,49.5,0.0,5.1e-13,47.7,0.0
KAJ1455429.1,-,PTHR11139.orig.30.pi,-,3.2e-13,48.3,0.7,6.5e-10,37.4,0.1
KAJ1444661.1,-,PTHR11139.orig.30.pi,-,1.3e-11,43.0,1.7,1.3e-11,43.0,1.7
KAJ1457677.1,-,PTHR11139.orig.30.pi,-,9e-11,40.2,1.2,3.4e-10,38.3,0.1
KAJ1455932.1,-,PTHR11139.orig.30.pi,-,4.5e-10,37.9,0.1,4.5e-10,37.9,0.1
KAJ1458305.1,-,PTHR11139.orig.30.pi,-,6e-10,37.5,0.6,3.9e-08,31.5,0.2
KAJ1454523.1,-,PTHR11139.orig.30.pi,-,0.0098,13.5,0.2,0.028,12.0,0.2
KAJ1436453.1,-,PTHR11139.orig.30.pi,-,3e-278,924.7,4.1,2e-278,924.2,4.1
KAJ1429677.1,-,PTHR11139.orig.30.pi,-,8e-195,649.1,5.5,3e-195,648.8,5.5
KAJ1433988.1,-,PTHR11139.orig.30.pi,-,7.5e-89,299.3,6.7,7.5e-89,299.3,6.7
KAJ1412143.1,-,PTHR11139.orig.30.pi,-,1.7e-77,261.6,0.0,3.4e-77,260.6,0.0
KAJ1408916.1,-,PTHR11139.orig.30.pi,-,4.4e-52,177.3,0.0,4.9e-52,177.2,0.0
KAJ1444132.1,-,PTHR11139.orig.30.pi,-,9e-45,153.1,0.0,1.1e-44,152.8,0.0
KAJ1429269.1,-,PTHR11139.orig.30.pi,-,9.9e-29,99.8,3.2,1.2e-28,99.6,0.6
KAJ1429604.1,-,PTHR11139.orig.30.pi,-,4.4e-22,77.8,0.0,4.4e-22,77.8,0.0
